Strike	Nominal	Expiry	Mat
0.001979	 5.7599	 0.5	 1.0
0.001979	 2.7985	 0.5	 1.5
0.001979	 2.8651	 1.0	 1.5
0.001979	 5.5685	 1.0	 2.0
0.001979	 4.1070	 1.0	 2.5
0.001979	 1.3678	 1.5	 2.5
0.001979	 5.3822	 1.5	 3.0
0.001979	 4.1455	 1.5	 3.5
0.001979	 1.1453	 2.0	 3.5
0.001979	 5.2007	 2.0	 4.0
0.001979	 3.1072	 2.0	 4.5
0.001979	 2.0046	 2.5	 4.5
0.001979	 5.0241	 2.5	 5.0
0.001979	 1.1612	 2.5	 5.5
0.001979	 3.7763	 3.0	 5.5
0.001979	 3.3077	 3.0	 6.0
0.001979	 1.5444	 3.5	 6.0
0.001979	 4.5725	 3.5	 6.5
0.001979	 0.1953	 4.0	 6.5
0.001979	 4.6847	 4.0	 7.0
0.001979	 0.3920	 4.0	 7.5
0.001979	 4.2107	 4.5	 7.5
0.001979	 0.3238	 4.5	 8.0
0.001979	 3.8913	 5.0	 8.0
0.001979	 0.3067	 5.5	 8.0
0.001979	 3.0244	 5.5	 8.5
0.001979	 1.4175	 6.0	 8.5
0.001979	 1.4262	 6.0	 9.0
0.001979	 2.4203	 6.5	 9.0
0.001979	 0.5167	 7.0	 9.0
0.001979	 1.5361	 7.0	 9.5
0.001979	 1.7344	 7.5	 9.5
0.001979	 1.0150	 8.0	 9.5
0.001979	 0.4440	 8.0	 10.0
0.001979	 1.2211	 8.5	 10.0
0.001979	 1.0160	 9.0	 10.0
0.001979	 0.8396	 9.5	 10.0
