Strike	Nominal	Expiry	Mat
-7.55e-05	 0.9833	 0.5	 1.0
-7.55e-05	 1.9042	 1.0	 1.5
-7.55e-05	 2.5259	 1.5	 2.0
-7.55e-05	 0.2390	 1.5	 2.5
-7.55e-05	 2.2455	 2.0	 2.5
-7.55e-05	 1.0829	 2.0	 3.0
-7.55e-05	 1.3607	 2.5	 3.0
-7.55e-05	 1.8703	 2.5	 3.5
-7.55e-05	 0.5331	 3.0	 3.5
-7.55e-05	 2.3636	 3.0	 4.0
-7.55e-05	 0.2393	 3.0	 4.5
-7.55e-05	 2.0852	 3.5	 4.5
-7.55e-05	 0.9584	 3.5	 5.0
-7.55e-05	 1.3274	 4.0	 5.0
-7.55e-05	 1.6262	 4.0	 5.5
-7.55e-05	 0.6216	 4.5	 5.5
-7.55e-05	 2.2103	 4.5	 6.0
-7.55e-05	 0.0342	 4.5	 6.5
-7.55e-05	 2.1391	 5.0	 6.5
-7.55e-05	 0.6417	 5.0	 7.0
-7.55e-05	 1.4951	 5.5	 7.0
-7.55e-05	 1.2027	 5.5	 7.5
-7.55e-05	 0.8981	 6.0	 7.5
-7.55e-05	 1.7190	 6.0	 8.0
-7.55e-05	 0.3464	 6.5	 8.0
-7.55e-05	 2.0304	 6.5	 8.5
-7.55e-05	 0.1616	 6.5	 9.0
-7.55e-05	 1.8343	 7.0	 9.0
-7.55e-05	 0.6276	 7.0	 9.5
-7.55e-05	 1.3343	 7.5	 9.5
-7.55e-05	 1.0530	 7.5	 10.0
-7.55e-05	 0.8754	 8.0	 10.0
-7.55e-05	 1.4395	 8.0	 10.5
-7.55e-05	 0.4559	 8.5	 10.5
-7.55e-05	 1.7885	 8.5	 11.0
-7.55e-05	 0.0743	 9.0	 11.0
-7.55e-05	 1.8307	 9.0	 11.5
-7.55e-05	 0.2706	 9.0	 12.0
-7.55e-05	 1.5284	 9.5	 12.0
-7.55e-05	 0.5805	 9.5	 12.5
-7.55e-05	 1.1874	 10.0	 12.5
-7.55e-05	 0.8565	 10.0	 13.0
-7.55e-05	 0.8806	 10.5	 13.0
-7.55e-05	 1.1000	 10.5	 13.5
-7.55e-05	 0.6068	 11.0	 13.5
-7.55e-05	 1.3124	 11.0	 14.0
-7.55e-05	 0.3646	 11.5	 14.0
-7.55e-05	 1.4947	 11.5	 14.5
-7.55e-05	 0.1528	 12.0	 14.5
-7.55e-05	 1.6185	 12.0	 15.0
-7.55e-05	 0.0298	 12.0	 15.5
-7.55e-05	 1.5601	 12.5	 15.5
-7.55e-05	 0.1844	 12.5	 16.0
-7.55e-05	 1.3773	 13.0	 16.0
-7.55e-05	 0.3120	 13.0	 16.5
-7.55e-05	 1.2219	 13.5	 16.5
-7.55e-05	 0.4139	 13.5	 17.0
-7.55e-05	 1.0926	 14.0	 17.0
-7.55e-05	 0.4911	 14.0	 17.5
-7.55e-05	 0.9884	 14.5	 17.5
-7.55e-05	 0.5446	 14.5	 18.0
-7.55e-05	 0.9084	 15.0	 18.0
-7.55e-05	 0.5753	 15.0	 18.5
-7.55e-05	 0.8514	 15.5	 18.5
-7.55e-05	 0.5844	 15.5	 19.0
-7.55e-05	 0.8164	 16.0	 19.0
-7.55e-05	 0.5728	 16.0	 19.5
-7.55e-05	 0.8026	 16.5	 19.5
-7.55e-05	 0.5412	 16.5	 20.0
-7.55e-05	 0.8091	 17.0	 20.0
-7.55e-05	 0.4908	 17.0	 20.5
-7.55e-05	 0.8348	 17.5	 20.5
-7.55e-05	 0.4222	 17.5	 21.0
-7.55e-05	 0.8790	 18.0	 21.0
-7.55e-05	 0.3363	 18.0	 21.5
-7.55e-05	 0.9409	 18.5	 21.5
-7.55e-05	 0.2340	 18.5	 22.0
-7.55e-05	 1.0195	 19.0	 22.0
-7.55e-05	 0.1161	 19.0	 22.5
-7.55e-05	 1.0973	 19.5	 22.5
-7.55e-05	 0.0168	 20.0	 22.5
-7.55e-05	 1.0434	 20.0	 23.0
-7.55e-05	 0.1639	 20.5	 23.0
-7.55e-05	 0.8602	 20.5	 23.5
-7.55e-05	 0.3244	 21.0	 23.5
-7.55e-05	 0.6646	 21.0	 24.0
-7.55e-05	 0.4977	 21.5	 24.0
-7.55e-05	 0.4572	 21.5	 24.5
-7.55e-05	 0.6832	 22.0	 24.5
-7.55e-05	 0.2386	 22.0	 25.0
-7.55e-05	 0.8800	 22.5	 25.0
-7.55e-05	 0.0096	 22.5	 25.5
-7.55e-05	 0.8584	 23.0	 25.5
-7.55e-05	 0.2294	 23.5	 25.5
-7.55e-05	 0.5986	 23.5	 26.0
-7.55e-05	 0.4778	 24.0	 26.0
-7.55e-05	 0.3207	 24.0	 26.5
-7.55e-05	 0.7349	 24.5	 26.5
-7.55e-05	 0.0350	 24.5	 27.0
-7.55e-05	 0.7421	 25.0	 27.0
-7.55e-05	 0.2582	 25.5	 27.0
-7.55e-05	 0.4568	 25.5	 27.5
-7.55e-05	 0.5583	 26.0	 27.5
-7.55e-05	 0.1305	 26.0	 28.0
-7.55e-05	 0.6634	 26.5	 28.0
-7.55e-05	 0.2015	 27.0	 28.0
-7.55e-05	 0.4372	 27.0	 28.5
-7.55e-05	 0.5387	 27.5	 28.5
-7.55e-05	 0.0760	 27.5	 29.0
-7.55e-05	 0.5914	 28.0	 29.0
-7.55e-05	 0.2893	 28.5	 29.0
-7.55e-05	 0.2795	 28.5	 29.5
-7.55e-05	 0.5468	 29.0	 29.5
-7.55e-05	 0.4142	 29.5	 30.0
