Strike	Nominal	Expiry	Mat
-0.00134025	 2.9921	 0.5	 1.0
-0.00134025	 2.9393	 0.5	 1.5
-0.00134025	 2.8826	 0.5	 2.0
-0.00134025	 0.0047	 1.0	 2.0
-0.00134025	 2.8360	 1.0	 2.5
-0.00134025	 2.7855	 1.0	 3.0
-0.00134025	 2.7357	 1.0	 3.5
-0.00134025	 2.1237	 1.0	 4.0
-0.00134025	 0.5630	 1.5	 4.0
-0.00134025	 2.6385	 1.5	 4.5
-0.00134025	 2.5909	 1.5	 5.0
-0.00134025	 2.5441	 1.5	 5.5
-0.00134025	 0.9313	 1.5	 6.0
-0.00134025	 1.5667	 2.0	 6.0
-0.00134025	 2.4526	 2.0	 6.5
-0.00134025	 2.4078	 2.0	 7.0
-0.00134025	 1.7619	 2.0	 7.5
-0.00134025	 0.6019	 2.5	 7.5
-0.00134025	 2.3204	 2.5	 8.0
-0.00134025	 2.2777	 2.5	 8.5
-0.00134025	 2.0335	 2.5	 9.0
-0.00134025	 0.2021	 3.0	 9.0
-0.00134025	 2.1941	 3.0	 9.5
-0.00134025	 2.1533	 3.0	 10.0
-0.00134025	 1.8378	 3.0	 10.5
-0.00134025	 0.2753	 3.5	 10.5
-0.00134025	 2.0735	 3.5	 11.0
-0.00134025	 2.0345	 3.5	 11.5
-0.00134025	 1.2548	 3.5	 12.0
-0.00134025	 0.7414	 4.0	 12.0
-0.00134025	 1.9584	 4.0	 12.5
-0.00134025	 1.9212	 4.0	 13.0
-0.00134025	 0.3542	 4.0	 13.5
-0.00134025	 1.5303	 4.5	 13.5
-0.00134025	 1.8484	 4.5	 14.0
-0.00134025	 1.0096	 4.5	 14.5
-0.00134025	 0.8033	 5.0	 14.5
-0.00134025	 1.7779	 5.0	 15.0
-0.00134025	 1.2882	 5.0	 15.5
-0.00134025	 0.4553	 5.5	 15.5
-0.00134025	 1.7096	 5.5	 16.0
-0.00134025	 1.2455	 5.5	 16.5
-0.00134025	 0.4308	 6.0	 16.5
-0.00134025	 1.6434	 6.0	 17.0
-0.00134025	 0.9305	 6.0	 17.5
-0.00134025	 0.6805	 6.5	 17.5
-0.00134025	 1.5792	 6.5	 18.0
-0.00134025	 0.3862	 6.5	 18.5
-0.00134025	 1.1616	 7.0	 18.5
-0.00134025	 1.1674	 7.0	 19.0
-0.00134025	 0.3496	 7.5	 19.0
-0.00134025	 1.4866	 7.5	 19.5
-0.00134025	 0.2129	 7.5	 20.0
-0.00134025	 1.2438	 8.0	 20.0
-0.00134025	 0.5582	 8.0	 20.5
-0.00134025	 0.8691	 8.5	 20.5
-0.00134025	 0.7147	 8.5	 21.0
-0.00134025	 0.6837	 9.0	 21.0
-0.00134025	 0.7076	 9.0	 21.5
-0.00134025	 0.6622	 9.5	 21.5
-0.00134025	 0.5592	 9.5	 22.0
-0.00134025	 0.7825	 10.0	 22.0
-0.00134025	 0.2892	 10.0	 22.5
-0.00134025	 0.9398	 10.5	 22.5
-0.00134025	 0.0852	 11.0	 22.5
-0.00134025	 0.7383	 11.0	 23.0
-0.00134025	 0.5486	 11.5	 23.0
-0.00134025	 0.1725	 11.5	 23.5
-0.00134025	 0.6310	 12.0	 23.5
-0.00134025	 0.4567	 12.5	 23.5
-0.00134025	 0.0951	 12.5	 24.0
-0.00134025	 0.4820	 13.0	 24.0
-0.00134025	 0.4208	 13.5	 24.0
-0.00134025	 0.2360	 14.0	 24.0
-0.00134025	 0.1309	 14.0	 24.5
-0.00134025	 0.3197	 14.5	 24.5
-0.00134025	 0.2782	 15.0	 24.5
-0.00134025	 0.2419	 15.5	 24.5
-0.00134025	 0.2100	 16.0	 24.5
-0.00134025	 0.0272	 16.5	 24.5
-0.00134025	 0.1550	 16.5	 25.0
-0.00134025	 0.1577	 17.0	 25.0
-0.00134025	 0.1364	 17.5	 25.0
-0.00134025	 0.1178	 18.0	 25.0
-0.00134025	 0.1015	 18.5	 25.0
-0.00134025	 0.0873	 19.0	 25.0
-0.00134025	 0.0749	 19.5	 25.0
-0.00134025	 0.0642	 20.0	 25.0
-0.00134025	 0.0548	 20.5	 25.0
-0.00134025	 0.0467	 21.0	 25.0
-0.00134025	 0.0397	 21.5	 25.0
-0.00134025	 0.0336	 22.0	 25.0
-0.00134025	 0.0283	 22.5	 25.0
-0.00134025	 0.0237	 23.0	 25.0
-0.00134025	 0.0198	 23.5	 25.0
-0.00134025	 0.0165	 24.0	 25.0
-0.00134025	 0.0136	 24.5	 25.0
