Strike	Nominal	Expiry	Mat
0.01	 1.9591	 0.5	 1.0
0.01	 2.9645	 1.0	 1.5
0.01	 0.7943	 1.0	 2.0
0.01	 2.1403	 1.5	 2.0
0.01	 2.4708	 1.5	 2.5
0.01	 0.4343	 2.0	 2.5
0.01	 2.8759	 2.0	 3.0
0.01	 1.1239	 2.0	 3.5
0.01	 1.7230	 2.5	 3.5
0.01	 2.5402	 2.5	 4.0
0.01	 0.2780	 3.0	 4.0
0.01	 2.7898	 3.0	 4.5
0.01	 1.0304	 3.0	 5.0
0.01	 1.7314	 3.5	 5.0
0.01	 2.2075	 3.5	 5.5
0.01	 0.5264	 4.0	 5.5
0.01	 2.7064	 4.0	 6.0
0.01	 0.5524	 4.0	 6.5
0.01	 2.1267	 4.5	 6.5
0.01	 1.5099	 4.5	 7.0
0.01	 1.1422	 5.0	 7.0
0.01	 2.3512	 5.0	 7.5
0.01	 0.2742	 5.5	 7.5
0.01	 2.5989	 5.5	 8.0
0.01	 0.4820	 5.5	 8.5
0.01	 2.0908	 6.0	 8.5
0.01	 1.1309	 6.0	 9.0
0.01	 1.4159	 6.5	 9.0
0.01	 1.6769	 6.5	 9.5
0.01	 0.8442	 7.0	 9.5
0.01	 2.1243	 7.0	 10.0
0.01	 0.3714	 7.5	 10.0
0.01	 2.4706	 7.5	 10.5
0.01	 0.0067	 7.5	 11.0
0.01	 2.4390	 8.0	 11.0
0.01	 0.2940	 8.0	 11.5
0.01	 2.1270	 8.5	 11.5
0.01	 0.4943	 8.5	 12.0
0.01	 1.9023	 9.0	 12.0
0.01	 0.6115	 9.0	 12.5
0.01	 1.7610	 9.5	 12.5
0.01	 0.6489	 9.5	 13.0
0.01	 1.6996	 10.0	 13.0
0.01	 0.6102	 10.0	 13.5
0.01	 1.7147	 10.5	 13.5
0.01	 0.4985	 10.5	 14.0
0.01	 1.8028	 11.0	 14.0
0.01	 0.3172	 11.0	 14.5
0.01	 1.9609	 11.5	 14.5
0.01	 0.0693	 11.5	 15.0
0.01	 1.9437	 12.0	 15.0
0.01	 0.2422	 12.5	 15.0
0.01	 1.6181	 12.5	 15.5
0.01	 0.6143	 13.0	 15.5
0.01	 1.1655	 13.0	 16.0
0.01	 1.0444	 13.5	 16.0
0.01	 0.6579	 13.5	 16.5
0.01	 1.5296	 14.0	 16.5
0.01	 0.0980	 14.0	 17.0
0.01	 1.5556	 14.5	 17.0
0.01	 0.5119	 15.0	 17.0
0.01	 0.9744	 15.0	 17.5
0.01	 1.1693	 15.5	 17.5
0.01	 0.2502	 15.5	 18.0
0.01	 1.3551	 16.0	 18.0
0.01	 0.5167	 16.5	 18.0
0.01	 0.7764	 16.5	 18.5
0.01	 1.2334	 17.0	 18.5
0.01	 0.0907	 17.5	 18.5
0.01	 1.0853	 17.5	 19.0
0.01	 0.9941	 18.0	 19.0
0.01	 0.1265	 18.0	 19.5
0.01	 1.0674	 18.5	 19.5
0.01	 0.8645	 19.0	 19.5
0.01	 0.1516	 19.0	 20.0
0.01	 0.9667	 19.5	 20.0
