Strike	Nominal	Expiry	Mat
0.004451	 0.9604	 0.5	 1.0
0.004451	 1.8137	 1.0	 1.5
0.004451	 2.5636	 1.5	 2.0
0.004451	 3.2136	 2.0	 2.5
0.004451	 3.7673	 2.5	 3.0
0.004451	 4.2279	 3.0	 3.5
0.004451	 4.4373	 3.5	 4.0
0.004451	 0.1616	 3.5	 4.5
0.004451	 4.2102	 4.0	 4.5
0.004451	 0.5116	 4.0	 5.0
0.004451	 3.7956	 4.5	 5.0
0.004451	 0.7776	 4.5	 5.5
0.004451	 3.4657	 5.0	 5.5
0.004451	 0.9625	 5.0	 6.0
0.004451	 3.2177	 5.5	 6.0
0.004451	 1.0694	 5.5	 6.5
0.004451	 3.0484	 6.0	 6.5
0.004451	 1.1011	 6.0	 7.0
0.004451	 2.9550	 6.5	 7.0
0.004451	 1.0605	 6.5	 7.5
0.004451	 2.9346	 7.0	 7.5
0.004451	 0.9504	 7.0	 8.0
0.004451	 2.9846	 7.5	 8.0
0.004451	 0.7733	 7.5	 8.5
0.004451	 3.1021	 8.0	 8.5
0.004451	 0.5320	 8.0	 9.0
0.004451	 3.2847	 8.5	 9.0
0.004451	 0.2288	 8.5	 9.5
0.004451	 3.3961	 9.0	 9.5
0.004451	 3.1482	 9.5	 10.0
0.004451	 2.6175	 10.0	 10.5
0.004451	 2.0352	 10.5	 11.0
0.004451	 1.4035	 11.0	 11.5
0.004451	 0.7244	 11.5	 12.0
