Strike	Nominal	Expiry	Mat
0.006188	 3.8782	 0.5	 1.0
0.006188	 3.9103	 1.0	 1.5
0.006188	 3.3759	 1.0	 2.0
0.006188	 0.4837	 1.5	 2.0
0.006188	 3.8095	 1.5	 2.5
0.006188	 2.5858	 1.5	 3.0
0.006188	 1.1741	 2.0	 3.0
0.006188	 3.7108	 2.0	 3.5
0.006188	 1.5336	 2.0	 4.0
0.006188	 2.1288	 2.5	 4.0
0.006188	 3.6143	 2.5	 4.5
0.006188	 0.2430	 2.5	 5.0
0.006188	 3.3238	 3.0	 5.0
0.006188	 2.2565	 3.0	 5.5
0.006188	 1.2635	 3.5	 5.5
0.006188	 3.4735	 3.5	 6.0
0.006188	 0.4625	 3.5	 6.5
0.006188	 2.9651	 4.0	 6.5
0.006188	 1.8771	 4.0	 7.0
0.006188	 1.5050	 4.5	 7.0
0.006188	 3.0020	 4.5	 7.5
0.006188	 0.3352	 5.0	 7.5
0.006188	 3.2928	 5.0	 8.0
0.006188	 0.5647	 5.0	 8.5
0.006188	 2.6841	 5.5	 8.5
0.006188	 1.2140	 5.5	 9.0
0.006188	 1.9914	 6.0	 9.0
0.006188	 1.6306	 6.0	 9.5
0.006188	 1.5319	 6.5	 9.5
0.006188	 1.8314	 6.5	 10.0
0.006188	 1.2886	 7.0	 10.0
0.006188	 1.8323	 7.0	 10.5
0.006188	 1.2456	 7.5	 10.5
0.006188	 1.6482	 7.5	 11.0
0.006188	 1.3881	 8.0	 11.0
0.006188	 1.2932	 8.0	 11.5
0.006188	 1.7020	 8.5	 11.5
0.006188	 0.7804	 8.5	 12.0
0.006188	 2.1741	 9.0	 12.0
0.006188	 0.1222	 9.0	 12.5
0.006188	 2.1222	 9.5	 12.5
0.006188	 0.6698	 10.0	 12.5
0.006188	 1.2897	 10.0	 13.0
0.006188	 1.5848	 10.5	 13.0
0.006188	 0.2226	 10.5	 13.5
0.006188	 1.6653	 11.0	 13.5
0.006188	 0.9473	 11.5	 13.5
0.006188	 0.5853	 11.5	 14.0
0.006188	 1.4087	 12.0	 14.0
0.006188	 0.8023	 12.5	 14.0
0.006188	 0.4907	 12.5	 14.5
0.006188	 1.1852	 13.0	 14.5
0.006188	 1.0819	 13.5	 14.5
0.006188	 0.0027	 13.5	 15.0
0.006188	 0.9909	 14.0	 15.0
0.006188	 0.9037	 14.5	 15.0
