Strike	Nominal	Expiry	Mat
0.00819	 3.0667	 0.5	 1.0
0.00819	 3.0321	 0.5	 1.5
0.00819	 2.7101	 0.5	 2.0
0.00819	 0.2877	 1.0	 2.0
0.00819	 2.9639	 1.0	 2.5
0.00819	 2.9303	 1.0	 3.0
0.00819	 2.8971	 1.0	 3.5
0.00819	 1.4637	 1.0	 4.0
0.00819	 1.4005	 1.5	 4.0
0.00819	 2.8316	 1.5	 4.5
0.00819	 2.7994	 1.5	 5.0
0.00819	 2.2964	 1.5	 5.5
0.00819	 0.4711	 2.0	 5.5
0.00819	 2.7359	 2.0	 6.0
0.00819	 2.7046	 2.0	 6.5
0.00819	 2.3377	 2.0	 7.0
0.00819	 0.3360	 2.5	 7.0
0.00819	 2.6431	 2.5	 7.5
0.00819	 2.6128	 2.5	 8.0
0.00819	 1.7003	 2.5	 8.5
0.00819	 0.8825	 3.0	 8.5
0.00819	 2.5531	 3.0	 9.0
0.00819	 2.5237	 3.0	 9.5
0.00819	 0.4837	 3.0	 10.0
0.00819	 2.0110	 3.5	 10.0
0.00819	 2.4658	 3.5	 10.5
0.00819	 1.2130	 3.5	 11.0
0.00819	 1.2244	 4.0	 11.0
0.00819	 2.4092	 4.0	 11.5
0.00819	 1.3885	 4.0	 12.0
0.00819	 0.9928	 4.5	 12.0
0.00819	 2.3536	 4.5	 12.5
0.00819	 1.0838	 4.5	 13.0
0.00819	 1.2425	 5.0	 13.0
0.00819	 2.2992	 5.0	 13.5
0.00819	 0.3641	 5.0	 14.0
0.00819	 1.9084	 5.5	 14.0
0.00819	 1.5331	 5.5	 14.5
0.00819	 0.7128	 6.0	 14.5
0.00819	 2.2197	 6.0	 15.0
0.00819	 0.0978	 6.0	 15.5
0.00819	 2.0960	 6.5	 15.5
0.00819	 0.5706	 6.5	 16.0
0.00819	 1.5974	 7.0	 16.0
0.00819	 0.7474	 7.0	 16.5
0.00819	 1.3953	 7.5	 16.5
0.00819	 0.6650	 7.5	 17.0
0.00819	 1.4524	 8.0	 17.0
0.00819	 0.3565	 8.0	 17.5
0.00819	 1.5868	 8.5	 17.5
0.00819	 0.1493	 9.0	 17.5
0.00819	 1.2415	 9.0	 18.0
0.00819	 0.8264	 9.5	 18.0
0.00819	 0.3914	 9.5	 18.5
0.00819	 1.0652	 10.0	 18.5
0.00819	 0.5869	 10.5	 18.5
0.00819	 0.3439	 10.5	 19.0
0.00819	 0.8124	 11.0	 19.0
0.00819	 0.7082	 11.5	 19.0
0.00819	 0.1549	 12.0	 19.0
0.00819	 0.4616	 12.0	 19.5
0.00819	 0.5359	 12.5	 19.5
0.00819	 0.4652	 13.0	 19.5
0.00819	 0.4031	 13.5	 19.5
0.00819	 0.1297	 14.0	 19.5
0.00819	 0.2189	 14.0	 20.0
0.00819	 0.3009	 14.5	 20.0
0.00819	 0.2592	 15.0	 20.0
0.00819	 0.2227	 15.5	 20.0
0.00819	 0.1909	 16.0	 20.0
0.00819	 0.1631	 16.5	 20.0
0.00819	 0.1389	 17.0	 20.0
0.00819	 0.1178	 17.5	 20.0
0.00819	 0.0996	 18.0	 20.0
0.00819	 0.0837	 18.5	 20.0
0.00819	 0.0700	 19.0	 20.0
0.00819	 0.0581	 19.5	 20.0
