Strike	Nominal	Expiry	Mat
0.01	 2.9947	 0.5	 1.0
0.01	 0.9235	 0.5	 1.5
0.01	 2.0410	 1.0	 1.5
0.01	 2.9347	 1.0	 2.0
0.01	 1.5418	 1.0	 2.5
0.01	 1.3633	 1.5	 2.5
0.01	 2.8759	 1.5	 3.0
0.01	 1.8769	 1.5	 3.5
0.01	 0.9700	 2.0	 3.5
0.01	 2.8182	 2.0	 4.0
0.01	 1.9495	 2.0	 4.5
0.01	 0.8403	 2.5	 4.5
0.01	 2.7617	 2.5	 5.0
0.01	 1.7793	 2.5	 5.5
0.01	 0.9546	 3.0	 5.5
0.01	 2.7064	 3.0	 6.0
0.01	 1.3846	 3.0	 6.5
0.01	 1.2945	 3.5	 6.5
0.01	 2.6521	 3.5	 7.0
0.01	 0.7827	 3.5	 7.5
0.01	 1.8427	 4.0	 7.5
0.01	 2.5887	 4.0	 8.0
0.01	 0.0102	 4.5	 8.0
0.01	 2.5727	 4.5	 8.5
0.01	 1.5680	 4.5	 9.0
0.01	 0.9789	 5.0	 9.0
0.01	 2.5211	 5.0	 9.5
0.01	 0.3868	 5.0	 10.0
0.01	 2.1089	 5.5	 10.0
0.01	 1.5294	 5.5	 10.5
0.01	 0.9412	 6.0	 10.5
0.01	 2.4457	 6.0	 11.0
0.01	 0.0174	 6.0	 11.5
0.01	 2.4036	 6.5	 11.5
0.01	 0.7805	 6.5	 12.0
0.01	 1.6161	 7.0	 12.0
0.01	 1.3609	 7.0	 12.5
0.01	 1.0115	 7.5	 12.5
0.01	 1.7707	 7.5	 13.0
0.01	 0.5778	 8.0	 13.0
0.01	 2.0211	 8.0	 13.5
0.01	 0.3037	 8.5	 13.5
0.01	 2.1230	 8.5	 14.0
0.01	 0.1784	 9.0	 14.0
0.01	 2.0863	 9.0	 14.5
0.01	 0.1918	 9.5	 14.5
0.01	 1.9207	 9.5	 15.0
0.01	 0.3345	 10.0	 15.0
0.01	 1.6350	 10.0	 15.5
0.01	 0.5974	 10.5	 15.5
0.01	 1.2377	 10.5	 16.0
0.01	 0.9721	 11.0	 16.0
0.01	 0.7368	 11.0	 16.5
0.01	 1.4508	 11.5	 16.5
0.01	 0.1397	 11.5	 17.0
0.01	 1.4793	 12.0	 17.0
0.01	 0.5466	 12.5	 17.0
0.01	 0.8283	 12.5	 17.5
0.01	 1.2770	 13.0	 17.5
0.01	 0.0384	 13.5	 17.5
0.01	 1.1467	 13.5	 18.0
0.01	 0.9753	 14.0	 18.0
0.01	 0.1237	 14.0	 18.5
0.01	 1.0183	 14.5	 18.5
0.01	 0.9426	 15.0	 18.5
0.01	 0.0160	 15.5	 18.5
0.01	 0.8558	 15.5	 19.0
0.01	 0.8054	 16.0	 19.0
0.01	 0.4182	 16.5	 19.0
0.01	 0.3251	 16.5	 19.5
0.01	 0.6852	 17.0	 19.5
0.01	 0.6308	 17.5	 19.5
0.01	 0.4174	 18.0	 19.5
0.01	 0.1626	 18.0	 20.0
0.01	 0.5324	 18.5	 20.0
0.01	 0.4880	 19.0	 20.0
0.01	 0.4466	 19.5	 20.0
