Strike	Nominal	Expiry	Mat
0.005261666666666666	 0.9691	 0.5	 1.0
0.005261666666666666	 1.8481	 1.0	 1.5
0.005261666666666666	 2.6398	 1.5	 2.0
0.005261666666666666	 3.3472	 2.0	 2.5
0.005261666666666666	 3.7853	 2.5	 3.0
0.005261666666666666	 0.1877	 2.5	 3.5
0.005261666666666666	 3.5454	 3.0	 3.5
0.005261666666666666	 0.7868	 3.0	 4.0
0.005261666666666666	 2.8947	 3.5	 4.0
0.005261666666666666	 1.3092	 3.5	 4.5
0.005261666666666666	 2.3214	 4.0	 4.5
0.005261666666666666	 1.7575	 4.0	 5.0
0.005261666666666666	 1.8228	 4.5	 5.0
0.005261666666666666	 2.1341	 4.5	 5.5
0.005261666666666666	 1.3963	 5.0	 5.5
0.005261666666666666	 2.4415	 5.0	 6.0
0.005261666666666666	 1.0396	 5.5	 6.0
0.005261666666666666	 2.6823	 5.5	 6.5
0.005261666666666666	 0.7502	 6.0	 6.5
0.005261666666666666	 2.8586	 6.0	 7.0
0.005261666666666666	 0.5257	 6.5	 7.0
0.005261666666666666	 2.9728	 6.5	 7.5
0.005261666666666666	 0.3639	 7.0	 7.5
0.005261666666666666	 3.0272	 7.0	 8.0
0.005261666666666666	 0.2625	 7.5	 8.0
0.005261666666666666	 3.0238	 7.5	 8.5
0.005261666666666666	 0.2194	 8.0	 8.5
0.005261666666666666	 2.9647	 8.0	 9.0
0.005261666666666666	 0.2324	 8.5	 9.0
0.005261666666666666	 2.8522	 8.5	 9.5
0.005261666666666666	 0.2995	 9.0	 9.5
0.005261666666666666	 2.6880	 9.0	 10.0
0.005261666666666666	 0.4188	 9.5	 10.0
0.005261666666666666	 2.4742	 9.5	 10.5
0.005261666666666666	 0.5881	 10.0	 10.5
0.005261666666666666	 2.2127	 10.0	 11.0
0.005261666666666666	 0.8057	 10.5	 11.0
0.005261666666666666	 1.9053	 10.5	 11.5
0.005261666666666666	 1.0697	 11.0	 11.5
0.005261666666666666	 1.5539	 11.0	 12.0
0.005261666666666666	 1.3782	 11.5	 12.0
0.005261666666666666	 1.1600	 11.5	 12.5
0.005261666666666666	 1.7296	 12.0	 12.5
0.005261666666666666	 0.7256	 12.0	 13.0
0.005261666666666666	 2.1221	 12.5	 13.0
0.005261666666666666	 0.2521	 12.5	 13.5
0.005261666666666666	 2.2954	 13.0	 13.5
0.005261666666666666	 1.9599	 13.5	 14.0
0.005261666666666666	 1.3385	 14.0	 14.5
0.005261666666666666	 0.6847	 14.5	 15.0
