Strike	Nominal	Expiry	Mat
0.0004985	 1.9338	 0.5	 1.0
0.0004985	 3.6605	 1.0	 1.5
0.0004985	 4.0576	 1.5	 2.0
0.0004985	 1.1326	 1.5	 2.5
0.0004985	 2.8541	 2.0	 2.5
0.0004985	 2.5460	 2.0	 3.0
0.0004985	 1.3709	 2.5	 3.0
0.0004985	 3.7807	 2.5	 3.5
0.0004985	 0.0674	 3.0	 3.5
0.0004985	 3.7801	 3.0	 4.0
0.0004985	 1.0654	 3.0	 4.5
0.0004985	 2.6478	 3.5	 4.5
0.0004985	 2.0362	 3.5	 5.0
0.0004985	 1.6110	 4.0	 5.0
0.0004985	 2.8533	 4.0	 5.5
0.0004985	 0.7289	 4.5	 5.5
0.0004985	 3.5180	 4.5	 6.0
0.0004985	 0.0066	 4.5	 6.5
0.0004985	 3.4482	 5.0	 6.5
0.0004985	 0.6032	 5.0	 7.0
0.0004985	 2.7893	 5.5	 7.0
0.0004985	 1.0682	 5.5	 7.5
0.0004985	 2.2629	 6.0	 7.5
0.0004985	 1.4087	 6.0	 8.0
0.0004985	 1.8618	 6.5	 8.0
0.0004985	 1.6314	 6.5	 8.5
0.0004985	 1.5794	 7.0	 8.5
0.0004985	 1.7429	 7.0	 9.0
0.0004985	 1.4090	 7.5	 9.0
0.0004985	 1.7494	 7.5	 9.5
0.0004985	 1.3445	 8.0	 9.5
0.0004985	 1.6569	 8.0	 10.0
0.0004985	 1.3799	 8.5	 10.0
0.0004985	 1.4710	 8.5	 10.5
0.0004985	 1.5095	 9.0	 10.5
0.0004985	 1.1973	 9.0	 11.0
0.0004985	 1.7277	 9.5	 11.0
0.0004985	 0.8410	 9.5	 11.5
0.0004985	 2.0292	 10.0	 11.5
0.0004985	 0.4070	 10.0	 12.0
0.0004985	 2.3096	 10.5	 12.0
0.0004985	 0.0996	 11.0	 12.0
0.0004985	 2.0886	 11.0	 12.5
0.0004985	 0.6745	 11.5	 12.5
0.0004985	 1.3976	 11.5	 13.0
0.0004985	 1.3131	 12.0	 13.0
0.0004985	 0.6479	 12.0	 13.5
0.0004985	 1.8545	 12.5	 13.5
0.0004985	 0.1567	 13.0	 13.5
0.0004985	 1.5961	 13.0	 14.0
0.0004985	 1.0121	 13.5	 14.0
0.0004985	 0.6433	 13.5	 14.5
0.0004985	 1.5622	 14.0	 14.5
0.0004985	 1.1206	 14.5	 15.0
