Strike	Nominal	Expiry	Mat
0.0119935	 2.4350	 0.5	 1.0
0.0119935	 2.4134	 0.5	 1.5
0.0119935	 1.0634	 0.5	 2.0
0.0119935	 1.3286	 1.0	 2.0
0.0119935	 2.3708	 1.0	 2.5
0.0119935	 2.3498	 1.0	 3.0
0.0119935	 1.6530	 1.0	 3.5
0.0119935	 0.6761	 1.5	 3.5
0.0119935	 2.3086	 1.5	 4.0
0.0119935	 2.2882	 1.5	 4.5
0.0119935	 1.8144	 1.5	 5.0
0.0119935	 0.4538	 2.0	 5.0
0.0119935	 2.2482	 2.0	 5.5
0.0119935	 2.2285	 2.0	 6.0
0.0119935	 1.5893	 2.0	 6.5
0.0119935	 0.6197	 2.5	 6.5
0.0119935	 2.1897	 2.5	 7.0
0.0119935	 2.1706	 2.5	 7.5
0.0119935	 1.0163	 2.5	 8.0
0.0119935	 1.1355	 3.0	 8.0
0.0119935	 2.1330	 3.0	 8.5
0.0119935	 2.1145	 3.0	 9.0
0.0119935	 0.1304	 3.0	 9.5
0.0119935	 1.9658	 3.5	 9.5
0.0119935	 2.0780	 3.5	 10.0
0.0119935	 1.0242	 3.5	 10.5
0.0119935	 1.0359	 4.0	 10.5
0.0119935	 2.0423	 4.0	 11.0
0.0119935	 1.5791	 4.0	 11.5
0.0119935	 0.4457	 4.5	 11.5
0.0119935	 2.0073	 4.5	 12.0
0.0119935	 1.8256	 4.5	 12.5
0.0119935	 0.1645	 5.0	 12.5
0.0119935	 1.9730	 5.0	 13.0
0.0119935	 1.7919	 5.0	 13.5
0.0119935	 0.1643	 5.5	 13.5
0.0119935	 1.9395	 5.5	 14.0
0.0119935	 1.5040	 5.5	 14.5
0.0119935	 0.4189	 6.0	 14.5
0.0119935	 1.9066	 6.0	 15.0
0.0119935	 0.9858	 6.0	 15.5
0.0119935	 0.9046	 6.5	 15.5
0.0119935	 1.8744	 6.5	 16.0
0.0119935	 0.2592	 6.5	 16.5
0.0119935	 1.5994	 7.0	 16.5
0.0119935	 1.1872	 7.0	 17.0
0.0119935	 0.6556	 7.5	 17.0
0.0119935	 1.8273	 7.5	 17.5
0.0119935	 0.0720	 7.5	 18.0
0.0119935	 1.7400	 8.0	 18.0
0.0119935	 0.6017	 8.0	 18.5
0.0119935	 1.1951	 8.5	 18.5
0.0119935	 0.9502	 8.5	 19.0
0.0119935	 0.8315	 9.0	 19.0
0.0119935	 1.1331	 9.0	 19.5
0.0119935	 0.6337	 9.5	 19.5
0.0119935	 1.1647	 9.5	 20.0
0.0119935	 0.5874	 10.0	 20.0
0.0119935	 1.0580	 10.0	 20.5
0.0119935	 0.6795	 10.5	 20.5
0.0119935	 0.8254	 10.5	 21.0
0.0119935	 0.8977	 11.0	 21.0
0.0119935	 0.4779	 11.0	 21.5
0.0119935	 1.2309	 11.5	 21.5
0.0119935	 0.0258	 11.5	 22.0
0.0119935	 1.1476	 12.0	 22.0
0.0119935	 0.5213	 12.5	 22.0
0.0119935	 0.5260	 12.5	 22.5
0.0119935	 0.9552	 13.0	 22.5
0.0119935	 0.1995	 13.5	 22.5
0.0119935	 0.6711	 13.5	 23.0
0.0119935	 0.7930	 14.0	 23.0
0.0119935	 0.2027	 14.5	 23.0
0.0119935	 0.5192	 14.5	 23.5
0.0119935	 0.6566	 15.0	 23.5
0.0119935	 0.4773	 15.5	 23.5
0.0119935	 0.1195	 15.5	 24.0
0.0119935	 0.5419	 16.0	 24.0
0.0119935	 0.4917	 16.5	 24.0
0.0119935	 0.4457	 17.0	 24.0
0.0119935	 0.0407	 17.5	 24.0
0.0119935	 0.3629	 17.5	 24.5
0.0119935	 0.3651	 18.0	 24.5
0.0119935	 0.3299	 18.5	 24.5
0.0119935	 0.2978	 19.0	 24.5
0.0119935	 0.2684	 19.5	 24.5
0.0119935	 0.0019	 20.0	 24.5
0.0119935	 0.2396	 20.0	 25.0
0.0119935	 0.2171	 20.5	 25.0
0.0119935	 0.1948	 21.0	 25.0
0.0119935	 0.1744	 21.5	 25.0
0.0119935	 0.1559	 22.0	 25.0
0.0119935	 0.1391	 22.5	 25.0
0.0119935	 0.1238	 23.0	 25.0
0.0119935	 0.1098	 23.5	 25.0
0.0119935	 0.0972	 24.0	 25.0
0.0119935	 0.0857	 24.5	 25.0
