Strike	Nominal	Expiry	Mat
0.00077	 1.9007	 0.5	 1.0
0.00077	 3.5307	 1.0	 1.5
0.00077	 4.9039	 1.5	 2.0
0.00077	 5.5045	 2.0	 2.5
0.00077	 0.5290	 2.0	 3.0
0.00077	 4.8767	 2.5	 3.0
0.00077	 1.5268	 2.5	 3.5
0.00077	 3.7815	 3.0	 3.5
0.00077	 2.3048	 3.0	 4.0
0.00077	 2.9075	 3.5	 4.0
0.00077	 2.8748	 3.5	 4.5
0.00077	 2.2428	 4.0	 4.5
0.00077	 3.2481	 4.0	 5.0
0.00077	 1.7762	 4.5	 5.0
0.00077	 3.4356	 4.5	 5.5
0.00077	 1.4967	 5.0	 5.5
0.00077	 3.4477	 5.0	 6.0
0.00077	 1.3939	 5.5	 6.0
0.00077	 3.2944	 5.5	 6.5
0.00077	 1.4578	 6.0	 6.5
0.00077	 2.9851	 6.0	 7.0
0.00077	 1.6790	 6.5	 7.0
0.00077	 2.5290	 6.5	 7.5
0.00077	 2.0481	 7.0	 7.5
0.00077	 1.9350	 7.0	 8.0
0.00077	 2.5565	 7.5	 8.0
0.00077	 1.2114	 7.5	 8.5
0.00077	 3.1958	 8.0	 8.5
0.00077	 0.3662	 8.0	 9.0
0.00077	 3.3649	 8.5	 9.0
0.00077	 2.5834	 9.0	 9.5
0.00077	 1.3375	 9.5	 10.0
