Strike	Nominal	Expiry	Mat
-7.55e-05	 2.6105	 0.5	 1.0
-7.55e-05	 2.5679	 0.5	 1.5
-7.55e-05	 2.5259	 0.5	 2.0
-7.55e-05	 1.1454	 0.5	 2.5
-7.55e-05	 1.3390	 1.0	 2.5
-7.55e-05	 2.4436	 1.0	 3.0
-7.55e-05	 2.4033	 1.0	 3.5
-7.55e-05	 2.3636	 1.0	 4.0
-7.55e-05	 1.6530	 1.0	 4.5
-7.55e-05	 0.6715	 1.5	 4.5
-7.55e-05	 2.2859	 1.5	 5.0
-7.55e-05	 2.2478	 1.5	 5.5
-7.55e-05	 2.2103	 1.5	 6.0
-7.55e-05	 1.6315	 1.5	 6.5
-7.55e-05	 0.5418	 2.0	 6.5
-7.55e-05	 2.1368	 2.0	 7.0
-7.55e-05	 2.1008	 2.0	 7.5
-7.55e-05	 2.0653	 2.0	 8.0
-7.55e-05	 1.1758	 2.0	 8.5
-7.55e-05	 0.8546	 2.5	 8.5
-7.55e-05	 1.9959	 2.5	 9.0
-7.55e-05	 1.9619	 2.5	 9.5
-7.55e-05	 1.9284	 2.5	 10.0
-7.55e-05	 0.3679	 2.5	 10.5
-7.55e-05	 1.5275	 3.0	 10.5
-7.55e-05	 1.8628	 3.0	 11.0
-7.55e-05	 1.8307	 3.0	 11.5
-7.55e-05	 1.0782	 3.0	 12.0
-7.55e-05	 0.7209	 3.5	 12.0
-7.55e-05	 1.7679	 3.5	 12.5
-7.55e-05	 1.7371	 3.5	 13.0
-7.55e-05	 1.3546	 3.5	 13.5
-7.55e-05	 0.3523	 4.0	 13.5
-7.55e-05	 1.6770	 4.0	 14.0
-7.55e-05	 1.6475	 4.0	 14.5
-7.55e-05	 1.2657	 4.0	 15.0
-7.55e-05	 0.3528	 4.5	 15.0
-7.55e-05	 1.5899	 4.5	 15.5
-7.55e-05	 1.5617	 4.5	 16.0
-7.55e-05	 0.8720	 4.5	 16.5
-7.55e-05	 0.6619	 5.0	 16.5
-7.55e-05	 1.5065	 5.0	 17.0
-7.55e-05	 1.4795	 5.0	 17.5
-7.55e-05	 0.2260	 5.0	 18.0
-7.55e-05	 1.2269	 5.5	 18.0
-7.55e-05	 1.4267	 5.5	 18.5
-7.55e-05	 0.7748	 5.5	 19.0
-7.55e-05	 0.6261	 6.0	 19.0
-7.55e-05	 1.3754	 6.0	 19.5
-7.55e-05	 1.0316	 6.0	 20.0
-7.55e-05	 0.3187	 6.5	 20.0
-7.55e-05	 1.3256	 6.5	 20.5
-7.55e-05	 1.0383	 6.5	 21.0
-7.55e-05	 0.2629	 7.0	 21.0
-7.55e-05	 1.2772	 7.0	 21.5
-7.55e-05	 0.8318	 7.0	 22.0
-7.55e-05	 0.4217	 7.5	 22.0
-7.55e-05	 1.2302	 7.5	 22.5
-7.55e-05	 0.4445	 7.5	 23.0
-7.55e-05	 0.7627	 8.0	 23.0
-7.55e-05	 1.0898	 8.0	 23.5
-7.55e-05	 0.0948	 8.5	 23.5
-7.55e-05	 1.1623	 8.5	 24.0
-7.55e-05	 0.3791	 8.5	 24.5
-7.55e-05	 0.7612	 9.0	 24.5
-7.55e-05	 0.6836	 9.0	 25.0
-7.55e-05	 0.4351	 9.5	 25.0
-7.55e-05	 0.8402	 9.5	 25.5
-7.55e-05	 0.2571	 10.0	 25.5
-7.55e-05	 0.8681	 10.0	 26.0
-7.55e-05	 0.2083	 10.5	 26.0
-7.55e-05	 0.7841	 10.5	 26.5
-7.55e-05	 0.2715	 11.0	 26.5
-7.55e-05	 0.6034	 11.0	 27.0
-7.55e-05	 0.4319	 11.5	 27.0
-7.55e-05	 0.3391	 11.5	 27.5
-7.55e-05	 0.6761	 12.0	 27.5
-7.55e-05	 0.0030	 12.0	 28.0
-7.55e-05	 0.5979	 12.5	 28.0
-7.55e-05	 0.3945	 13.0	 28.0
-7.55e-05	 0.1316	 13.0	 28.5
-7.55e-05	 0.4627	 13.5	 28.5
-7.55e-05	 0.3815	 14.0	 28.5
-7.55e-05	 0.0252	 14.0	 29.0
-7.55e-05	 0.3573	 14.5	 29.0
-7.55e-05	 0.3137	 15.0	 29.0
-7.55e-05	 0.2603	 15.5	 29.0
-7.55e-05	 0.0150	 15.5	 29.5
-7.55e-05	 0.2414	 16.0	 29.5
-7.55e-05	 0.2115	 16.5	 29.5
-7.55e-05	 0.1852	 17.0	 29.5
