Strike	Nominal	Expiry	Mat
0.0106765	 2.4844	 0.5	 1.0
0.0106765	 2.4604	 0.5	 1.5
0.0106765	 2.4367	 0.5	 2.0
0.0106765	 1.4814	 0.5	 2.5
0.0106765	 0.9318	 1.0	 2.5
0.0106765	 2.3899	 1.0	 3.0
0.0106765	 2.3668	 1.0	 3.5
0.0106765	 2.3440	 1.0	 4.0
0.0106765	 2.0778	 1.0	 4.5
0.0106765	 0.2437	 1.5	 4.5
0.0106765	 2.2991	 1.5	 5.0
0.0106765	 2.2770	 1.5	 5.5
0.0106765	 2.2551	 1.5	 6.0
0.0106765	 1.9117	 1.5	 6.5
0.0106765	 0.3217	 2.0	 6.5
0.0106765	 2.2119	 2.0	 7.0
0.0106765	 2.1907	 2.0	 7.5
0.0106765	 2.1696	 2.0	 8.0
0.0106765	 1.0914	 2.0	 8.5
0.0106765	 1.0574	 2.5	 8.5
0.0106765	 2.1282	 2.5	 9.0
0.0106765	 2.1078	 2.5	 9.5
0.0106765	 1.8002	 2.5	 10.0
0.0106765	 0.2874	 3.0	 10.0
0.0106765	 2.0676	 3.0	 10.5
0.0106765	 2.0477	 3.0	 11.0
0.0106765	 1.8966	 3.0	 11.5
0.0106765	 0.1316	 3.5	 11.5
0.0106765	 2.0087	 3.5	 12.0
0.0106765	 1.9895	 3.5	 12.5
0.0106765	 1.4623	 3.5	 13.0
0.0106765	 0.5081	 4.0	 13.0
0.0106765	 1.9517	 4.0	 13.5
0.0106765	 1.9330	 4.0	 14.0
0.0106765	 0.5699	 4.0	 14.5
0.0106765	 1.3446	 4.5	 14.5
0.0106765	 1.8963	 4.5	 15.0
0.0106765	 1.1617	 4.5	 15.5
0.0106765	 0.7165	 5.0	 15.5
0.0106765	 1.8603	 5.0	 16.0
0.0106765	 1.3274	 5.0	 16.5
0.0106765	 0.5151	 5.5	 16.5
0.0106765	 1.8250	 5.5	 17.0
0.0106765	 1.1208	 5.5	 17.5
0.0106765	 0.6868	 6.0	 17.5
0.0106765	 1.7904	 6.0	 18.0
0.0106765	 0.5895	 6.0	 18.5
0.0106765	 1.1839	 6.5	 18.5
0.0106765	 1.5325	 6.5	 19.0
0.0106765	 0.2240	 7.0	 19.0
0.0106765	 1.7399	 7.0	 19.5
0.0106765	 0.4411	 7.0	 20.0
0.0106765	 1.2822	 7.5	 20.0
0.0106765	 0.8461	 7.5	 20.5
0.0106765	 0.8609	 8.0	 20.5
0.0106765	 1.0217	 8.0	 21.0
0.0106765	 0.6691	 8.5	 21.0
0.0106765	 0.9953	 8.5	 21.5
0.0106765	 0.6795	 9.0	 21.5
0.0106765	 0.7912	 9.0	 22.0
0.0106765	 0.8677	 9.5	 22.0
0.0106765	 0.4312	 9.5	 22.5
0.0106765	 1.1465	 10.0	 22.5
0.0106765	 0.0655	 10.5	 22.5
0.0106765	 0.9458	 10.5	 23.0
0.0106765	 0.6819	 11.0	 23.0
0.0106765	 0.2097	 11.0	 23.5
0.0106765	 0.7854	 11.5	 23.5
0.0106765	 0.6171	 12.0	 23.5
0.0106765	 0.0744	 12.0	 24.0
0.0106765	 0.6083	 12.5	 24.0
0.0106765	 0.5347	 13.0	 24.0
0.0106765	 0.3796	 13.5	 24.0
0.0106765	 0.0900	 13.5	 24.5
0.0106765	 0.4121	 14.0	 24.5
0.0106765	 0.3613	 14.5	 24.5
0.0106765	 0.3164	 15.0	 24.5
0.0106765	 0.2769	 15.5	 24.5
0.0106765	 0.1252	 16.0	 24.5
0.0106765	 0.1168	 16.0	 25.0
0.0106765	 0.2112	 16.5	 25.0
0.0106765	 0.1841	 17.0	 25.0
0.0106765	 0.1602	 17.5	 25.0
0.0106765	 0.1393	 18.0	 25.0
0.0106765	 0.1208	 18.5	 25.0
0.0106765	 0.1047	 19.0	 25.0
0.0106765	 0.0905	 19.5	 25.0
0.0106765	 0.0780	 20.0	 25.0
0.0106765	 0.0671	 20.5	 25.0
0.0106765	 0.0576	 21.0	 25.0
0.0106765	 0.0493	 21.5	 25.0
0.0106765	 0.0421	 22.0	 25.0
0.0106765	 0.0358	 22.5	 25.0
0.0106765	 0.0303	 23.0	 25.0
0.0106765	 0.0255	 23.5	 25.0
0.0106765	 0.0214	 24.0	 25.0
0.0106765	 0.0178	 24.5	 25.0
