Strike	Nominal	Expiry	Mat
0.00017	 0.9501	 0.5	 1.0
0.00017	 1.7733	 1.0	 1.5
0.00017	 2.4747	 1.5	 2.0
0.00017	 3.0593	 2.0	 2.5
0.00017	 3.5317	 2.5	 3.0
0.00017	 3.8966	 3.0	 3.5
0.00017	 4.1586	 3.5	 4.0
0.00017	 4.3218	 4.0	 4.5
0.00017	 4.3907	 4.5	 5.0
0.00017	 4.3692	 5.0	 5.5
0.00017	 4.2613	 5.5	 6.0
0.00017	 4.0709	 6.0	 6.5
0.00017	 3.8016	 6.5	 7.0
0.00017	 3.4572	 7.0	 7.5
0.00017	 3.0411	 7.5	 8.0
0.00017	 2.5567	 8.0	 8.5
0.00017	 2.0072	 8.5	 9.0
0.00017	 1.3959	 9.0	 9.5
0.00017	 0.7259	 9.5	 10.0
