Strike	Nominal	Expiry	Mat
0.00316	 5.7120	 0.5	 1.0
0.00316	 2.8514	 0.5	 1.5
0.00316	 2.7708	 1.0	 1.5
0.00316	 5.5333	 1.0	 2.0
0.00316	 4.2014	 1.0	 2.5
0.00316	 1.2442	 1.5	 2.5
0.00316	 5.3591	 1.5	 3.0
0.00316	 4.2686	 1.5	 3.5
0.00316	 1.0050	 2.0	 3.5
0.00316	 5.1892	 2.0	 4.0
0.00316	 3.2448	 2.0	 4.5
0.00316	 1.8611	 2.5	 4.5
0.00316	 5.0236	 2.5	 5.0
0.00316	 1.2982	 2.5	 5.5
0.00316	 3.6442	 3.0	 5.5
0.00316	 3.4386	 3.0	 6.0
0.00316	 1.4235	 3.5	 6.0
0.00316	 4.6964	 3.5	 6.5
0.00316	 0.0865	 4.0	 6.5
0.00316	 4.7047	 4.0	 7.0
0.00316	 0.4871	 4.0	 7.5
0.00316	 4.1404	 4.5	 7.5
0.00316	 0.4026	 4.5	 8.0
0.00316	 3.9014	 5.0	 8.0
0.00316	 0.2473	 5.5	 8.0
0.00316	 3.0949	 5.5	 8.5
0.00316	 1.3810	 6.0	 8.5
0.00316	 1.4742	 6.0	 9.0
0.00316	 2.4319	 6.5	 9.0
0.00316	 0.4955	 7.0	 9.0
0.00316	 1.5688	 7.0	 9.5
0.00316	 1.7455	 7.5	 9.5
0.00316	 1.0139	 8.0	 9.5
0.00316	 0.4557	 8.0	 10.0
0.00316	 1.2310	 8.5	 10.0
0.00316	 1.0252	 9.0	 10.0
0.00316	 0.8481	 9.5	 10.0
