Strike	Nominal	Expiry	Mat
0.0119935	 2.4350	 0.5	 1.0
0.0119935	 2.4134	 0.5	 1.5
0.0119935	 2.3920	 0.5	 2.0
0.0119935	 1.6273	 0.5	 2.5
0.0119935	 0.7435	 1.0	 2.5
0.0119935	 2.3498	 1.0	 3.0
0.0119935	 2.3291	 1.0	 3.5
0.0119935	 2.3086	 1.0	 4.0
0.0119935	 2.2882	 1.0	 4.5
0.0119935	 0.0546	 1.0	 5.0
0.0119935	 2.2135	 1.5	 5.0
0.0119935	 2.2482	 1.5	 5.5
0.0119935	 2.2285	 1.5	 6.0
0.0119935	 2.2090	 1.5	 6.5
0.0119935	 0.0595	 1.5	 7.0
0.0119935	 2.1302	 2.0	 7.0
0.0119935	 2.1706	 2.0	 7.5
0.0119935	 2.1517	 2.0	 8.0
0.0119935	 1.5124	 2.0	 8.5
0.0119935	 0.6206	 2.5	 8.5
0.0119935	 2.1145	 2.5	 9.0
0.0119935	 2.0962	 2.5	 9.5
0.0119935	 2.0780	 2.5	 10.0
0.0119935	 0.1699	 2.5	 10.5
0.0119935	 1.8902	 3.0	 10.5
0.0119935	 2.0423	 3.0	 11.0
0.0119935	 2.0247	 3.0	 11.5
0.0119935	 0.3328	 3.0	 12.0
0.0119935	 1.6745	 3.5	 12.0
0.0119935	 1.9901	 3.5	 12.5
0.0119935	 1.9223	 3.5	 13.0
0.0119935	 0.0508	 4.0	 13.0
0.0119935	 1.9562	 4.0	 13.5
0.0119935	 1.9395	 4.0	 14.0
0.0119935	 1.0144	 4.0	 14.5
0.0119935	 0.9086	 4.5	 14.5
0.0119935	 1.9066	 4.5	 15.0
0.0119935	 1.5881	 4.5	 15.5
0.0119935	 0.3023	 5.0	 15.5
0.0119935	 1.8744	 5.0	 16.0
0.0119935	 1.7303	 5.0	 16.5
0.0119935	 0.1283	 5.5	 16.5
0.0119935	 1.8429	 5.5	 17.0
0.0119935	 1.4942	 5.5	 17.5
0.0119935	 0.3331	 6.0	 17.5
0.0119935	 1.8120	 6.0	 18.0
0.0119935	 0.9273	 6.0	 18.5
0.0119935	 0.8694	 6.5	 18.5
0.0119935	 1.7817	 6.5	 19.0
0.0119935	 0.0718	 6.5	 19.5
0.0119935	 1.6951	 7.0	 19.5
0.0119935	 0.7170	 7.0	 20.0
0.0119935	 1.0351	 7.5	 20.0
0.0119935	 1.1008	 7.5	 20.5
0.0119935	 0.6367	 8.0	 20.5
0.0119935	 1.2536	 8.0	 21.0
0.0119935	 0.4695	 8.5	 21.0
0.0119935	 1.2027	 8.5	 21.5
0.0119935	 0.5061	 9.0	 21.5
0.0119935	 0.9724	 9.0	 22.0
0.0119935	 0.7222	 9.5	 22.0
0.0119935	 0.5843	 9.5	 22.5
0.0119935	 1.0964	 10.0	 22.5
0.0119935	 0.0575	 10.0	 23.0
0.0119935	 1.0185	 10.5	 23.0
0.0119935	 0.5909	 11.0	 23.0
0.0119935	 0.3075	 11.0	 23.5
0.0119935	 0.7920	 11.5	 23.5
0.0119935	 0.5536	 12.0	 23.5
0.0119935	 0.1440	 12.0	 24.0
0.0119935	 0.6141	 12.5	 24.0
0.0119935	 0.5401	 13.0	 24.0
0.0119935	 0.3413	 13.5	 24.0
0.0119935	 0.1334	 13.5	 24.5
0.0119935	 0.4168	 14.0	 24.5
0.0119935	 0.3657	 14.5	 24.5
0.0119935	 0.3205	 15.0	 24.5
0.0119935	 0.2806	 15.5	 24.5
0.0119935	 0.1093	 16.0	 24.5
0.0119935	 0.1361	 16.0	 25.0
0.0119935	 0.2143	 16.5	 25.0
0.0119935	 0.1869	 17.0	 25.0
0.0119935	 0.1628	 17.5	 25.0
0.0119935	 0.1416	 18.0	 25.0
0.0119935	 0.1230	 18.5	 25.0
0.0119935	 0.1066	 19.0	 25.0
0.0119935	 0.0922	 19.5	 25.0
0.0119935	 0.0796	 20.0	 25.0
0.0119935	 0.0685	 20.5	 25.0
0.0119935	 0.0589	 21.0	 25.0
0.0119935	 0.0504	 21.5	 25.0
0.0119935	 0.0430	 22.0	 25.0
0.0119935	 0.0366	 22.5	 25.0
0.0119935	 0.0310	 23.0	 25.0
0.0119935	 0.0261	 23.5	 25.0
0.0119935	 0.0219	 24.0	 25.0
0.0119935	 0.0183	 24.5	 25.0
