Strike	Nominal	Expiry	Mat
0.0004985	 3.8676	 0.5	 1.0
0.0004985	 4.1294	 1.0	 1.5
0.0004985	 3.1168	 1.0	 2.0
0.0004985	 0.9407	 1.5	 2.0
0.0004985	 3.9867	 1.5	 2.5
0.0004985	 2.1264	 1.5	 3.0
0.0004985	 1.7905	 2.0	 3.0
0.0004985	 3.8480	 2.0	 3.5
0.0004985	 0.9220	 2.0	 4.0
0.0004985	 2.8581	 2.5	 4.0
0.0004985	 3.2407	 2.5	 4.5
0.0004985	 0.4725	 3.0	 4.5
0.0004985	 3.6472	 3.0	 5.0
0.0004985	 1.5471	 3.0	 5.5
0.0004985	 2.0351	 3.5	 5.5
0.0004985	 3.2276	 3.5	 6.0
0.0004985	 0.2904	 4.0	 6.0
0.0004985	 3.4548	 4.0	 6.5
0.0004985	 1.1395	 4.0	 7.0
0.0004985	 2.2530	 4.5	 7.0
0.0004985	 2.2784	 4.5	 7.5
0.0004985	 1.0526	 5.0	 7.5
0.0004985	 3.1485	 5.0	 8.0
0.0004985	 0.1220	 5.5	 8.0
0.0004985	 3.2108	 5.5	 8.5
0.0004985	 0.5596	 5.5	 9.0
0.0004985	 2.5923	 6.0	 9.0
0.0004985	 1.0118	 6.0	 9.5
0.0004985	 2.0821	 6.5	 9.5
0.0004985	 1.2528	 6.5	 10.0
0.0004985	 1.7840	 7.0	 10.0
0.0004985	 1.2995	 7.0	 10.5
0.0004985	 1.6810	 7.5	 10.5
0.0004985	 1.1679	 7.5	 11.0
0.0004985	 1.7570	 8.0	 11.0
0.0004985	 0.8730	 8.0	 11.5
0.0004985	 1.9972	 8.5	 11.5
0.0004985	 0.4286	 8.5	 12.0
0.0004985	 2.2355	 9.0	 12.0
0.0004985	 0.1522	 9.5	 12.0
0.0004985	 1.9058	 9.5	 12.5
0.0004985	 0.8573	 10.0	 12.5
0.0004985	 1.0354	 10.0	 13.0
0.0004985	 1.6752	 10.5	 13.0
0.0004985	 0.0635	 10.5	 13.5
0.0004985	 1.5955	 11.0	 13.5
0.0004985	 1.0001	 11.5	 13.5
0.0004985	 0.4620	 11.5	 14.0
0.0004985	 1.3381	 12.0	 14.0
0.0004985	 0.8081	 12.5	 14.0
0.0004985	 0.4146	 12.5	 14.5
0.0004985	 1.1156	 13.0	 14.5
0.0004985	 1.0161	 13.5	 14.5
0.0004985	 0.0117	 14.0	 14.5
0.0004985	 0.9120	 14.0	 15.0
0.0004985	 0.8380	 14.5	 15.0
