Strike	Nominal	Expiry	Mat
0.004701	 2.4001	 0.5	 1.0
0.004701	 2.3685	 0.5	 1.5
0.004701	 1.1446	 0.5	 2.0
0.004701	 1.1926	 1.0	 2.0
0.004701	 2.3063	 1.0	 2.5
0.004701	 2.2758	 1.0	 3.0
0.004701	 1.8981	 1.0	 3.5
0.004701	 0.3474	 1.5	 3.5
0.004701	 2.2157	 1.5	 4.0
0.004701	 2.1861	 1.5	 4.5
0.004701	 2.1570	 1.5	 5.0
0.004701	 0.1470	 1.5	 5.5
0.004701	 1.9810	 2.0	 5.5
0.004701	 2.0996	 2.0	 6.0
0.004701	 2.0713	 2.0	 6.5
0.004701	 0.3305	 2.0	 7.0
0.004701	 1.7130	 2.5	 7.0
0.004701	 2.0159	 2.5	 7.5
0.004701	 1.9886	 2.5	 8.0
0.004701	 0.2392	 2.5	 8.5
0.004701	 1.7225	 3.0	 8.5
0.004701	 1.9350	 3.0	 9.0
0.004701	 1.8149	 3.0	 9.5
0.004701	 0.0938	 3.5	 9.5
0.004701	 1.8826	 3.5	 10.0
0.004701	 1.8569	 3.5	 10.5
0.004701	 1.1931	 3.5	 11.0
0.004701	 0.6383	 4.0	 11.0
0.004701	 1.8063	 4.0	 11.5
0.004701	 1.7814	 4.0	 12.0
0.004701	 0.3898	 4.0	 12.5
0.004701	 1.3671	 4.5	 12.5
0.004701	 1.7325	 4.5	 13.0
0.004701	 1.1382	 4.5	 13.5
0.004701	 0.5703	 5.0	 13.5
0.004701	 1.6848	 5.0	 14.0
0.004701	 1.6348	 5.0	 14.5
0.004701	 0.0265	 5.5	 14.5
0.004701	 1.6381	 5.5	 15.0
0.004701	 1.6152	 5.5	 15.5
0.004701	 0.2899	 5.5	 16.0
0.004701	 1.3026	 6.0	 16.0
0.004701	 1.5701	 6.0	 16.5
0.004701	 0.4023	 6.0	 17.0
0.004701	 1.1457	 6.5	 17.0
0.004701	 1.5260	 6.5	 17.5
0.004701	 0.3322	 6.5	 18.0
0.004701	 1.1722	 7.0	 18.0
0.004701	 1.4830	 7.0	 18.5
0.004701	 0.0993	 7.0	 19.0
0.004701	 1.3626	 7.5	 19.0
0.004701	 1.1626	 7.5	 19.5
0.004701	 0.2783	 8.0	 19.5
0.004701	 1.4203	 8.0	 20.0
0.004701	 0.6156	 8.0	 20.5
0.004701	 0.7843	 8.5	 20.5
0.004701	 1.3361	 8.5	 21.0
0.004701	 0.0436	 9.0	 21.0
0.004701	 1.3598	 9.0	 21.5
0.004701	 0.5388	 9.0	 22.0
0.004701	 0.8013	 9.5	 22.0
0.004701	 0.9771	 9.5	 22.5
0.004701	 0.3435	 10.0	 22.5
0.004701	 1.2844	 10.0	 23.0
0.004701	 0.0170	 10.5	 23.0
0.004701	 1.2823	 10.5	 23.5
0.004701	 0.1903	 10.5	 24.0
0.004701	 1.0732	 11.0	 24.0
0.004701	 0.2894	 11.0	 24.5
0.004701	 0.9555	 11.5	 24.5
0.004701	 0.2905	 11.5	 25.0
0.004701	 0.9360	 12.0	 25.0
0.004701	 0.2029	 12.0	 25.5
0.004701	 1.0055	 12.5	 25.5
0.004701	 0.0352	 12.5	 26.0
0.004701	 0.9505	 13.0	 26.0
0.004701	 0.2047	 13.5	 26.0
0.004701	 0.6632	 13.5	 26.5
0.004701	 0.5096	 14.0	 26.5
0.004701	 0.2824	 14.0	 27.0
0.004701	 0.7224	 14.5	 27.0
0.004701	 0.1504	 15.0	 27.0
0.004701	 0.5082	 15.0	 27.5
0.004701	 0.6002	 15.5	 27.5
0.004701	 0.0295	 16.0	 27.5
0.004701	 0.5172	 16.0	 28.0
0.004701	 0.4976	 16.5	 28.0
0.004701	 0.1059	 17.0	 28.0
0.004701	 0.3468	 17.0	 28.5
0.004701	 0.4117	 17.5	 28.5
0.004701	 0.3454	 18.0	 28.5
0.004701	 0.0287	 18.0	 29.0
0.004701	 0.3397	 18.5	 29.0
0.004701	 0.3082	 19.0	 29.0
0.004701	 0.2795	 19.5	 29.0
0.004701	 0.1311	 20.0	 29.0
0.004701	 0.1221	 20.0	 29.5
0.004701	 0.2292	 20.5	 29.5
0.004701	 0.2074	 21.0	 29.5
0.004701	 0.1874	 21.5	 29.5
0.004701	 0.1692	 22.0	 29.5
0.004701	 0.1526	 22.5	 29.5
0.004701	 0.0029	 23.0	 29.5
0.004701	 0.1346	 23.0	 30.0
0.004701	 0.1236	 23.5	 30.0
0.004701	 0.1111	 24.0	 30.0
0.004701	 0.0997	 24.5	 30.0
0.004701	 0.0893	 25.0	 30.0
0.004701	 0.0799	 25.5	 30.0
0.004701	 0.0713	 26.0	 30.0
0.004701	 0.0636	 26.5	 30.0
0.004701	 0.0565	 27.0	 30.0
0.004701	 0.0502	 27.5	 30.0
0.004701	 0.0444	 28.0	 30.0
0.004701	 0.0392	 28.5	 30.0
0.004701	 0.0345	 29.0	 30.0
0.004701	 0.0302	 29.5	 30.0
