Strike	Nominal	Expiry	Mat
0.012591000000000001	 1.9114	 0.5	 1.0
0.012591000000000001	 3.5707	 1.0	 1.5
0.012591000000000001	 4.9874	 1.5	 2.0
0.012591000000000001	 5.2144	 2.0	 2.5
0.012591000000000001	 0.9567	 2.0	 3.0
0.012591000000000001	 4.2165	 2.5	 3.0
0.012591000000000001	 1.9577	 2.5	 3.5
0.012591000000000001	 3.1746	 3.0	 3.5
0.012591000000000001	 2.7432	 3.0	 4.0
0.012591000000000001	 2.3488	 3.5	 4.0
0.012591000000000001	 3.3217	 3.5	 4.5
0.012591000000000001	 1.7304	 4.0	 4.5
0.012591000000000001	 3.7014	 4.0	 5.0
0.012591000000000001	 1.3112	 4.5	 5.0
0.012591000000000001	 3.8902	 4.5	 5.5
0.012591000000000001	 1.0833	 5.0	 5.5
0.012591000000000001	 3.8960	 5.0	 6.0
0.012591000000000001	 1.0389	 5.5	 6.0
0.012591000000000001	 3.7259	 5.5	 6.5
0.012591000000000001	 1.1707	 6.0	 6.5
0.012591000000000001	 3.3874	 6.0	 7.0
0.012591000000000001	 1.4714	 6.5	 7.0
0.012591000000000001	 2.8872	 6.5	 7.5
0.012591000000000001	 1.9342	 7.0	 7.5
0.012591000000000001	 2.2321	 7.0	 8.0
0.012591000000000001	 2.5522	 7.5	 8.0
0.012591000000000001	 1.4285	 7.5	 8.5
0.012591000000000001	 3.3192	 8.0	 8.5
0.012591000000000001	 0.4827	 8.0	 9.0
0.012591000000000001	 3.6295	 8.5	 9.0
0.012591000000000001	 2.8640	 9.0	 9.5
0.012591000000000001	 1.4915	 9.5	 10.0
