Strike	Nominal	Expiry	Mat
0.021551	 1.9680	 0.5	 1.0
0.021551	 2.5691	 1.0	 1.5
0.021551	 1.2240	 1.0	 2.0
0.021551	 1.3378	 1.5	 2.0
0.021551	 2.5548	 1.5	 2.5
0.021551	 0.3633	 1.5	 3.0
0.021551	 2.1848	 2.0	 3.0
0.021551	 1.9296	 2.0	 3.5
0.021551	 0.6120	 2.5	 3.5
0.021551	 2.5354	 2.5	 4.0
0.021551	 0.8298	 2.5	 4.5
0.021551	 1.6997	 3.0	 4.5
0.021551	 2.1446	 3.0	 5.0
0.021551	 0.3792	 3.5	 5.0
0.021551	 2.5184	 3.5	 5.5
0.021551	 0.8177	 3.5	 6.0
0.021551	 1.6956	 4.0	 6.0
0.021551	 1.8949	 4.0	 6.5
0.021551	 0.6136	 4.5	 6.5
0.021551	 2.5040	 4.5	 7.0
0.021551	 0.3519	 4.5	 7.5
0.021551	 2.1479	 5.0	 7.5
0.021551	 1.2045	 5.0	 8.0
0.021551	 1.2913	 5.5	 8.0
0.021551	 1.9475	 5.5	 8.5
0.021551	 0.5447	 6.0	 8.5
0.021551	 2.4887	 6.0	 9.0
0.021551	 0.0954	 6.0	 9.5
0.021551	 2.3903	 6.5	 9.5
0.021551	 0.6319	 6.5	 10.0
0.021551	 1.8509	 7.0	 10.0
0.021551	 1.0679	 7.0	 10.5
0.021551	 1.4123	 7.5	 10.5
0.021551	 1.4065	 7.5	 11.0
0.021551	 1.0714	 8.0	 11.0
0.021551	 1.6503	 8.0	 11.5
0.021551	 0.8256	 8.5	 11.5
0.021551	 1.8022	 8.5	 12.0
0.021551	 0.6720	 9.0	 12.0
0.021551	 1.8648	 9.0	 12.5
0.021551	 0.6079	 9.5	 12.5
0.021551	 1.8406	 9.5	 13.0
0.021551	 0.6309	 10.0	 13.0
0.021551	 1.7322	 10.0	 13.5
0.021551	 0.7383	 10.5	 13.5
0.021551	 1.5420	 10.5	 14.0
0.021551	 0.9280	 11.0	 14.0
0.021551	 1.2722	 11.0	 14.5
0.021551	 1.1974	 11.5	 14.5
0.021551	 0.9251	 11.5	 15.0
0.021551	 1.5444	 12.0	 15.0
0.021551	 0.5028	 12.0	 15.5
0.021551	 1.9669	 12.5	 15.5
0.021551	 0.0075	 12.5	 16.0
0.021551	 1.9038	 13.0	 16.0
0.021551	 0.5589	 13.5	 16.0
0.021551	 1.2766	 13.5	 16.5
0.021551	 1.1945	 14.0	 16.5
0.021551	 0.5748	 14.0	 17.0
0.021551	 1.7052	 14.5	 17.0
0.021551	 0.1921	 15.0	 17.0
0.021551	 1.4510	 15.0	 17.5
0.021551	 1.0224	 15.5	 17.5
0.021551	 0.5605	 15.5	 18.0
0.021551	 1.5247	 16.0	 18.0
0.021551	 0.3897	 16.5	 18.0
0.021551	 1.0786	 16.5	 18.5
0.021551	 1.3983	 17.0	 18.5
0.021551	 0.0154	 17.0	 19.0
0.021551	 1.3609	 17.5	 19.0
0.021551	 1.1028	 18.0	 19.0
0.021551	 0.2069	 18.0	 19.5
0.021551	 1.2602	 18.5	 19.5
0.021551	 1.0145	 19.0	 19.5
0.021551	 0.1977	 19.0	 20.0
0.021551	 1.1658	 19.5	 20.0
