Strike	Nominal	Expiry	Mat
0.00316	 0.9515	 0.5	 1.0
0.00316	 1.7785	 1.0	 1.5
0.00316	 2.4857	 1.5	 2.0
0.00316	 3.0774	 2.0	 2.5
0.00316	 3.5579	 2.5	 3.0
0.00316	 3.9313	 3.0	 3.5
0.00316	 4.2018	 3.5	 4.0
0.00316	 4.3733	 4.0	 4.5
0.00316	 4.4495	 4.5	 5.0
0.00316	 4.4343	 5.0	 5.5
0.00316	 4.3313	 5.5	 6.0
0.00316	 4.1439	 6.0	 6.5
0.00316	 3.8756	 6.5	 7.0
0.00316	 3.5297	 7.0	 7.5
0.00316	 3.1095	 7.5	 8.0
0.00316	 2.6180	 8.0	 8.5
0.00316	 2.0585	 8.5	 9.0
0.00316	 1.4337	 9.0	 9.5
0.00316	 0.7466	 9.5	 10.0
