Strike	Nominal	Expiry	Mat
0.012591000000000001	 3.8229	 0.5	 1.0
0.012591000000000001	 5.2982	 1.0	 1.5
0.012591000000000001	 1.7702	 1.0	 2.0
0.012591000000000001	 3.4859	 1.5	 2.0
0.012591000000000001	 4.5172	 1.5	 2.5
0.012591000000000001	 0.6972	 2.0	 2.5
0.012591000000000001	 5.1732	 2.0	 3.0
0.012591000000000001	 1.5845	 2.0	 3.5
0.012591000000000001	 3.5479	 2.5	 3.5
0.012591000000000001	 3.3918	 2.5	 4.0
0.012591000000000001	 1.7002	 3.0	 4.0
0.012591000000000001	 4.7554	 3.0	 4.5
0.012591000000000001	 0.2967	 3.5	 4.5
0.012591000000000001	 5.0126	 3.5	 5.0
0.012591000000000001	 0.6918	 3.5	 5.5
0.012591000000000001	 4.2817	 4.0	 5.5
0.012591000000000001	 1.2925	 4.0	 6.0
0.012591000000000001	 3.6424	 4.5	 6.0
0.012591000000000001	 1.5312	 4.5	 6.5
0.012591000000000001	 3.3654	 5.0	 6.5
0.012591000000000001	 1.4321	 5.0	 7.0
0.012591000000000001	 3.4267	 5.5	 7.0
0.012591000000000001	 1.0181	 5.5	 7.5
0.012591000000000001	 3.8033	 6.0	 7.5
0.012591000000000001	 0.3107	 6.0	 8.0
0.012591000000000001	 3.8038	 6.5	 8.0
0.012591000000000001	 0.6698	 7.0	 8.0
0.012591000000000001	 2.8433	 7.0	 8.5
0.012591000000000001	 1.9044	 7.5	 8.5
0.012591000000000001	 1.3365	 7.5	 9.0
0.012591000000000001	 2.9858	 8.0	 9.0
0.012591000000000001	 0.3892	 8.5	 9.0
0.012591000000000001	 2.3579	 8.5	 9.5
0.012591000000000001	 2.3177	 9.0	 9.5
0.012591000000000001	 0.2060	 9.0	 10.0
0.012591000000000001	 2.3148	 9.5	 10.0
