Strike	Nominal	Expiry	Mat
0.004451	 1.9209	 0.5	 1.0
0.004451	 3.6091	 1.0	 1.5
0.004451	 4.7070	 1.5	 2.0
0.004451	 0.3684	 1.5	 2.5
0.004451	 4.2699	 2.0	 2.5
0.004451	 1.6920	 2.0	 3.0
0.004451	 2.8786	 2.5	 3.0
0.004451	 2.8133	 2.5	 3.5
0.004451	 1.6902	 3.0	 3.5
0.004451	 3.7420	 3.0	 4.0
0.004451	 0.6953	 3.5	 4.0
0.004451	 4.3719	 3.5	 4.5
0.004451	 0.1156	 3.5	 5.0
0.004451	 4.1916	 4.0	 5.0
0.004451	 0.7513	 4.0	 5.5
0.004451	 3.4920	 4.5	 5.5
0.004451	 1.2205	 4.5	 6.0
0.004451	 2.9597	 5.0	 6.0
0.004451	 1.5314	 5.0	 6.5
0.004451	 2.5864	 5.5	 6.5
0.004451	 1.6919	 5.5	 7.0
0.004451	 2.3641	 6.0	 7.0
0.004451	 1.7098	 6.0	 7.5
0.004451	 2.2853	 6.5	 7.5
0.004451	 1.5923	 6.5	 8.0
0.004451	 2.3426	 7.0	 8.0
0.004451	 1.3466	 7.0	 8.5
0.004451	 2.5288	 7.5	 8.5
0.004451	 0.9794	 7.5	 9.0
0.004451	 2.8372	 8.0	 9.0
0.004451	 0.4973	 8.0	 9.5
0.004451	 3.1677	 8.5	 9.5
0.004451	 0.0936	 9.0	 9.5
0.004451	 2.9141	 9.0	 10.0
0.004451	 0.7871	 9.5	 10.0
0.004451	 2.0671	 9.5	 10.5
0.004451	 1.5774	 10.0	 10.5
0.004451	 1.1294	 10.0	 11.0
0.004451	 2.4591	 10.5	 11.0
0.004451	 0.1064	 10.5	 11.5
0.004451	 2.4299	 11.0	 11.5
0.004451	 1.3031	 11.5	 12.0
