Strike	Nominal	Expiry	Mat
0.012149393161934308	 2.9114	 0.5	 1.0
0.012149393161934308	 2.8862	 0.5	 1.5
0.012149393161934308	 2.8613	 0.5	 2.0
0.012149393161934308	 0.1650	 0.5	 2.5
0.012149393161934308	 2.6716	 1.0	 2.5
0.012149393161934308	 2.8122	 1.0	 3.0
0.012149393161934308	 2.7881	 1.0	 3.5
0.012149393161934308	 2.1559	 1.0	 4.0
0.012149393161934308	 0.6083	 1.5	 4.0
0.012149393161934308	 2.7405	 1.5	 4.5
0.012149393161934308	 2.7171	 1.5	 5.0
0.012149393161934308	 2.6939	 1.5	 5.5
0.012149393161934308	 0.4824	 1.5	 6.0
0.012149393161934308	 2.1886	 2.0	 6.0
0.012149393161934308	 2.6483	 2.0	 6.5
0.012149393161934308	 2.6258	 2.0	 7.0
0.012149393161934308	 0.7251	 2.0	 7.5
0.012149393161934308	 1.8785	 2.5	 7.5
0.012149393161934308	 2.5816	 2.5	 8.0
0.012149393161934308	 2.5599	 2.5	 8.5
0.012149393161934308	 0.2306	 2.5	 9.0
0.012149393161934308	 2.3078	 3.0	 9.0
0.012149393161934308	 2.5170	 3.0	 9.5
0.012149393161934308	 1.5927	 3.0	 10.0
0.012149393161934308	 0.9032	 3.5	 10.0
0.012149393161934308	 2.4750	 3.5	 10.5
0.012149393161934308	 2.2992	 3.5	 11.0
0.012149393161934308	 0.1552	 4.0	 11.0
0.012149393161934308	 2.4339	 4.0	 11.5
0.012149393161934308	 2.4137	 4.0	 12.0
0.012149393161934308	 0.0173	 4.0	 12.5
0.012149393161934308	 2.3764	 4.5	 12.5
0.012149393161934308	 2.0600	 4.5	 13.0
0.012149393161934308	 0.3139	 5.0	 13.0
0.012149393161934308	 2.3542	 5.0	 13.5
0.012149393161934308	 1.2503	 5.0	 14.0
0.012149393161934308	 1.0845	 5.5	 14.0
0.012149393161934308	 2.3156	 5.5	 14.5
0.012149393161934308	 0.0587	 5.5	 15.0
0.012149393161934308	 2.2380	 6.0	 15.0
0.012149393161934308	 0.8133	 6.0	 15.5
0.012149393161934308	 1.4646	 6.5	 15.5
0.012149393161934308	 1.2254	 6.5	 16.0
0.012149393161934308	 1.0339	 7.0	 16.0
0.012149393161934308	 1.3359	 7.0	 16.5
0.012149393161934308	 0.9050	 7.5	 16.5
0.012149393161934308	 1.1812	 7.5	 17.0
0.012149393161934308	 1.0415	 8.0	 17.0
0.012149393161934308	 0.7936	 8.0	 17.5
0.012149393161934308	 1.4110	 8.5	 17.5
0.012149393161934308	 0.2018	 8.5	 18.0
0.012149393161934308	 1.4163	 9.0	 18.0
0.012149393161934308	 0.5686	 9.5	 18.0
0.012149393161934308	 0.6739	 9.5	 18.5
0.012149393161934308	 1.0890	 10.0	 18.5
0.012149393161934308	 0.4062	 10.5	 18.5
0.012149393161934308	 0.5473	 10.5	 19.0
0.012149393161934308	 0.8339	 11.0	 19.0
0.012149393161934308	 0.7284	 11.5	 19.0
0.012149393161934308	 0.0421	 12.0	 19.0
0.012149393161934308	 0.5933	 12.0	 19.5
0.012149393161934308	 0.5535	 12.5	 19.5
0.012149393161934308	 0.4814	 13.0	 19.5
0.012149393161934308	 0.4181	 13.5	 19.5
0.012149393161934308	 0.0880	 14.0	 19.5
0.012149393161934308	 0.2743	 14.0	 20.0
0.012149393161934308	 0.3135	 14.5	 20.0
0.012149393161934308	 0.2707	 15.0	 20.0
0.012149393161934308	 0.2331	 15.5	 20.0
0.012149393161934308	 0.2002	 16.0	 20.0
0.012149393161934308	 0.1715	 16.5	 20.0
0.012149393161934308	 0.1464	 17.0	 20.0
0.012149393161934308	 0.1246	 17.5	 20.0
0.012149393161934308	 0.1055	 18.0	 20.0
0.012149393161934308	 0.0890	 18.5	 20.0
0.012149393161934308	 0.0746	 19.0	 20.0
0.012149393161934308	 0.0622	 19.5	 20.0
