Strike	Nominal	Expiry	Mat
0.01314894645966258	 2.0765	 0.5	 1.0
0.01314894645966258	 2.0590	 0.5	 1.5
0.01314894645966258	 1.7982	 0.5	 2.0
0.01314894645966258	 0.2436	 1.0	 2.0
0.01314894645966258	 2.0247	 1.0	 2.5
0.01314894645966258	 2.0078	 1.0	 3.0
0.01314894645966258	 1.9910	 1.0	 3.5
0.01314894645966258	 1.1394	 1.0	 4.0
0.01314894645966258	 0.8351	 1.5	 4.0
0.01314894645966258	 1.9581	 1.5	 4.5
0.01314894645966258	 1.9419	 1.5	 5.0
0.01314894645966258	 1.9259	 1.5	 5.5
0.01314894645966258	 0.1711	 1.5	 6.0
0.01314894645966258	 1.7389	 2.0	 6.0
0.01314894645966258	 1.8943	 2.0	 6.5
0.01314894645966258	 1.8788	 2.0	 7.0
0.01314894645966258	 0.7890	 2.0	 7.5
0.01314894645966258	 1.0745	 2.5	 7.5
0.01314894645966258	 1.8483	 2.5	 8.0
0.01314894645966258	 1.8333	 2.5	 8.5
0.01314894645966258	 1.0544	 2.5	 9.0
0.01314894645966258	 0.7640	 3.0	 9.0
0.01314894645966258	 1.8037	 3.0	 9.5
0.01314894645966258	 1.7891	 3.0	 10.0
0.01314894645966258	 1.0000	 3.0	 10.5
0.01314894645966258	 0.7747	 3.5	 10.5
0.01314894645966258	 1.7605	 3.5	 11.0
0.01314894645966258	 1.7464	 3.5	 11.5
0.01314894645966258	 0.6562	 3.5	 12.0
0.01314894645966258	 1.0763	 4.0	 12.0
0.01314894645966258	 1.7187	 4.0	 12.5
0.01314894645966258	 1.7050	 4.0	 13.0
0.01314894645966258	 0.0506	 4.0	 13.5
0.01314894645966258	 1.6410	 4.5	 13.5
0.01314894645966258	 1.6782	 4.5	 14.0
0.01314894645966258	 0.8737	 4.5	 14.5
0.01314894645966258	 0.7913	 5.0	 14.5
0.01314894645966258	 1.6519	 5.0	 15.0
0.01314894645966258	 1.4193	 5.0	 15.5
0.01314894645966258	 0.2197	 5.5	 15.5
0.01314894645966258	 1.6263	 5.5	 16.0
0.01314894645966258	 1.6136	 5.5	 16.5
0.01314894645966258	 0.0978	 5.5	 17.0
0.01314894645966258	 1.5034	 6.0	 17.0
0.01314894645966258	 1.5887	 6.0	 17.5
