Strike	Nominal	Expiry	Mat
0.0119935	 0.9853	 0.5	 1.0
0.0119935	 1.9117	 1.0	 1.5
0.0119935	 2.3920	 1.5	 2.0
0.0119935	 0.3887	 1.5	 2.5
0.0119935	 1.9821	 2.0	 2.5
0.0119935	 1.2229	 2.0	 3.0
0.0119935	 1.1269	 2.5	 3.0
0.0119935	 2.0024	 2.5	 3.5
0.0119935	 0.3267	 3.0	 3.5
0.0119935	 2.3086	 3.0	 4.0
0.0119935	 0.4199	 3.0	 4.5
0.0119935	 1.8683	 3.5	 4.5
0.0119935	 1.1144	 3.5	 5.0
0.0119935	 1.1537	 4.0	 5.0
0.0119935	 1.7580	 4.0	 5.5
0.0119935	 0.4902	 4.5	 5.5
0.0119935	 2.2285	 4.5	 6.0
0.0119935	 0.1235	 4.5	 6.5
0.0119935	 2.0855	 5.0	 6.5
0.0119935	 0.6888	 5.0	 7.0
0.0119935	 1.5009	 5.5	 7.0
0.0119935	 1.2068	 5.5	 7.5
0.0119935	 0.9638	 6.0	 7.5
0.0119935	 1.6789	 6.0	 8.0
0.0119935	 0.4728	 6.5	 8.0
0.0119935	 2.1061	 6.5	 8.5
0.0119935	 0.0269	 7.0	 8.5
0.0119935	 2.1145	 7.0	 9.0
0.0119935	 0.3752	 7.0	 9.5
0.0119935	 1.7209	 7.5	 9.5
0.0119935	 0.7347	 7.5	 10.0
0.0119935	 1.3433	 8.0	 10.0
0.0119935	 1.0526	 8.0	 10.5
0.0119935	 1.0075	 8.5	 10.5
0.0119935	 1.3300	 8.5	 11.0
0.0119935	 0.7123	 9.0	 11.0
0.0119935	 1.5680	 9.0	 11.5
0.0119935	 0.4567	 9.5	 11.5
0.0119935	 1.7676	 9.5	 12.0
0.0119935	 0.2397	 10.0	 12.0
0.0119935	 1.9300	 10.0	 12.5
0.0119935	 0.0601	 10.5	 12.5
0.0119935	 1.9730	 10.5	 13.0
0.0119935	 0.0829	 10.5	 13.5
0.0119935	 1.8733	 11.0	 13.5
0.0119935	 0.1904	 11.0	 14.0
0.0119935	 1.7491	 11.5	 14.0
0.0119935	 0.2634	 11.5	 14.5
0.0119935	 1.6596	 12.0	 14.5
0.0119935	 0.3027	 12.0	 15.0
0.0119935	 1.6039	 12.5	 15.0
0.0119935	 0.3092	 12.5	 15.5
0.0119935	 1.5812	 13.0	 15.5
0.0119935	 0.2840	 13.0	 16.0
0.0119935	 1.5904	 13.5	 16.0
0.0119935	 0.2278	 13.5	 16.5
0.0119935	 1.6307	 14.0	 16.5
0.0119935	 0.1415	 14.0	 17.0
0.0119935	 1.7014	 14.5	 17.0
0.0119935	 0.0259	 14.5	 17.5
0.0119935	 1.6833	 15.0	 17.5
0.0119935	 0.1181	 15.5	 17.5
0.0119935	 1.5222	 15.5	 18.0
0.0119935	 0.2898	 16.0	 18.0
0.0119935	 1.3084	 16.0	 18.5
0.0119935	 0.4883	 16.5	 18.5
0.0119935	 1.0687	 16.5	 19.0
0.0119935	 0.7130	 17.0	 19.0
0.0119935	 0.8038	 17.0	 19.5
0.0119935	 0.9630	 17.5	 19.5
0.0119935	 0.5144	 17.5	 20.0
0.0119935	 1.2377	 18.0	 20.0
0.0119935	 0.2012	 18.0	 20.5
0.0119935	 1.4012	 18.5	 20.5
0.0119935	 0.1351	 19.0	 20.5
0.0119935	 1.2292	 19.0	 21.0
0.0119935	 0.4939	 19.5	 21.0
0.0119935	 0.8345	 19.5	 21.5
0.0119935	 0.8743	 20.0	 21.5
0.0119935	 0.4187	 20.0	 22.0
0.0119935	 1.2586	 20.5	 22.0
0.0119935	 0.0173	 21.0	 22.0
0.0119935	 1.2076	 21.0	 22.5
0.0119935	 0.4731	 21.5	 22.5
0.0119935	 0.7188	 21.5	 23.0
0.0119935	 0.9480	 22.0	 23.0
0.0119935	 0.2117	 22.0	 23.5
0.0119935	 1.1282	 22.5	 23.5
0.0119935	 0.3133	 23.0	 23.5
0.0119935	 0.7840	 23.0	 24.0
0.0119935	 0.8555	 23.5	 24.0
0.0119935	 0.2117	 23.5	 24.5
0.0119935	 1.0377	 24.0	 24.5
0.0119935	 0.6321	 24.5	 25.0
