Strike	Nominal	Expiry	Mat
0.001979	 0.9509	 0.5	 1.0
0.001979	 1.7765	 1.0	 1.5
0.001979	 2.4814	 1.5	 2.0
0.001979	 3.0703	 2.0	 2.5
0.001979	 3.5476	 2.5	 3.0
0.001979	 3.9177	 3.0	 3.5
0.001979	 4.1848	 3.5	 4.0
0.001979	 4.3530	 4.0	 4.5
0.001979	 4.4263	 4.5	 5.0
0.001979	 4.4086	 5.0	 5.5
0.001979	 4.3036	 5.5	 6.0
0.001979	 4.1150	 6.0	 6.5
0.001979	 3.8463	 6.5	 7.0
0.001979	 3.5010	 7.0	 7.5
0.001979	 3.0824	 7.5	 8.0
0.001979	 2.5937	 8.0	 8.5
0.001979	 2.0382	 8.5	 9.0
0.001979	 1.4187	 9.0	 9.5
0.001979	 0.7384	 9.5	 10.0
