Strike	Nominal	Expiry	Mat
0.023690500000000003	 2.0481	 0.5	 1.0
0.023690500000000003	 2.0420	 0.5	 1.5
0.023690500000000003	 2.0361	 0.5	 2.0
0.023690500000000003	 2.0305	 0.5	 2.5
0.023690500000000003	 0.7475	 0.5	 3.0
0.023690500000000003	 1.2777	 1.0	 3.0
0.023690500000000003	 2.0201	 1.0	 3.5
0.023690500000000003	 2.0153	 1.0	 4.0
0.023690500000000003	 2.0107	 1.0	 4.5
0.023690500000000003	 2.0064	 1.0	 5.0
0.023690500000000003	 0.4571	 1.0	 5.5
0.023690500000000003	 1.5452	 1.5	 5.5
0.023690500000000003	 1.9985	 1.5	 6.0
0.023690500000000003	 1.9949	 1.5	 6.5
0.023690500000000003	 1.9917	 1.5	 7.0
0.023690500000000003	 1.2088	 1.5	 7.5
0.023690500000000003	 0.7798	 2.0	 7.5
0.023690500000000003	 1.9858	 2.0	 8.0
0.023690500000000003	 1.9833	 2.0	 8.5
0.023690500000000003	 1.9810	 2.0	 9.0
0.023690500000000003	 1.0712	 2.0	 9.5
0.023690500000000003	 0.9079	 2.5	 9.5
0.023690500000000003	 1.9773	 2.5	 10.0
0.023690500000000003	 1.9758	 2.5	 10.5
0.023690500000000003	 1.9746	 2.5	 11.0
0.023690500000000003	 0.1265	 2.5	 11.5
0.023690500000000003	 1.8471	 3.0	 11.5
0.023690500000000003	 1.9729	 3.0	 12.0
0.023690500000000003	 1.9725	 3.0	 12.5
0.023690500000000003	 0.4191	 3.0	 13.0
0.023690500000000003	 1.5532	 3.5	 13.0
0.023690500000000003	 1.9724	 3.5	 13.5
0.023690500000000003	 1.9727	 3.5	 14.0
0.023690500000000003	 0.0419	 3.5	 14.5
0.023690500000000003	 1.9314	 4.0	 14.5
0.023690500000000003	 1.9743	 4.0	 15.0
0.023690500000000003	 1.0344	 4.0	 15.5
0.023690500000000003	 0.9410	 4.5	 15.5
0.023690500000000003	 1.9768	 4.5	 16.0
0.023690500000000003	 1.4858	 4.5	 16.5
0.023690500000000003	 0.4927	 5.0	 16.5
0.023690500000000003	 1.9805	 5.0	 17.0
0.023690500000000003	 1.4509	 5.0	 17.5
0.023690500000000003	 0.5319	 5.5	 17.5
0.023690500000000003	 1.9853	 5.5	 18.0
0.023690500000000003	 0.9785	 5.5	 18.5
0.023690500000000003	 1.0096	 6.0	 18.5
0.023690500000000003	 1.9911	 6.0	 19.0
0.023690500000000003	 0.1121	 6.0	 19.5
0.023690500000000003	 1.8824	 6.5	 19.5
0.023690500000000003	 0.8885	 6.5	 20.0
0.023690500000000003	 1.1096	 7.0	 20.0
0.023690500000000003	 1.3561	 7.0	 20.5
0.023690500000000003	 0.6460	 7.5	 20.5
0.023690500000000003	 1.5471	 7.5	 21.0
0.023690500000000003	 0.4591	 8.0	 21.0
0.023690500000000003	 1.4907	 8.0	 21.5
0.023690500000000003	 0.5200	 8.5	 21.5
0.023690500000000003	 1.2128	 8.5	 22.0
0.023690500000000003	 0.8027	 9.0	 22.0
0.023690500000000003	 0.7365	 9.0	 22.5
0.023690500000000003	 1.2840	 9.5	 22.5
0.023690500000000003	 0.0825	 9.5	 23.0
0.023690500000000003	 1.2126	 10.0	 23.0
0.023690500000000003	 0.7307	 10.5	 23.0
0.023690500000000003	 0.3448	 10.5	 23.5
0.023690500000000003	 0.9533	 11.0	 23.5
0.023690500000000003	 0.7334	 11.5	 23.5
0.023690500000000003	 0.1111	 11.5	 24.0
0.023690500000000003	 0.7476	 12.0	 24.0
0.023690500000000003	 0.6614	 12.5	 24.0
0.023690500000000003	 0.5174	 13.0	 24.0
0.023690500000000003	 0.0673	 13.0	 24.5
0.023690500000000003	 0.5165	 13.5	 24.5
0.023690500000000003	 0.4559	 14.0	 24.5
0.023690500000000003	 0.4020	 14.5	 24.5
0.023690500000000003	 0.3542	 15.0	 24.5
0.023690500000000003	 0.2477	 15.5	 24.5
0.023690500000000003	 0.0641	 15.5	 25.0
0.023690500000000003	 0.2742	 16.0	 25.0
0.023690500000000003	 0.2408	 16.5	 25.0
0.023690500000000003	 0.2112	 17.0	 25.0
0.023690500000000003	 0.1851	 17.5	 25.0
0.023690500000000003	 0.1619	 18.0	 25.0
0.023690500000000003	 0.1414	 18.5	 25.0
0.023690500000000003	 0.1234	 19.0	 25.0
0.023690500000000003	 0.1074	 19.5	 25.0
0.023690500000000003	 0.0933	 20.0	 25.0
0.023690500000000003	 0.0809	 20.5	 25.0
0.023690500000000003	 0.0699	 21.0	 25.0
0.023690500000000003	 0.0603	 21.5	 25.0
0.023690500000000003	 0.0519	 22.0	 25.0
0.023690500000000003	 0.0445	 22.5	 25.0
0.023690500000000003	 0.0380	 23.0	 25.0
0.023690500000000003	 0.0323	 23.5	 25.0
0.023690500000000003	 0.0273	 24.0	 25.0
0.023690500000000003	 0.0230	 24.5	 25.0
