Strike	Nominal	Expiry	Mat
0.0119935	 2.4350	 0.5	 1.0
0.0119935	 1.5062	 0.5	 1.5
0.0119935	 0.9072	 1.0	 1.5
0.0119935	 2.3920	 1.0	 2.0
0.0119935	 2.3708	 1.0	 2.5
0.0119935	 0.3542	 1.0	 3.0
0.0119935	 1.9957	 1.5	 3.0
0.0119935	 2.3291	 1.5	 3.5
0.0119935	 1.3462	 1.5	 4.0
0.0119935	 0.9623	 2.0	 4.0
0.0119935	 2.2882	 2.0	 4.5
0.0119935	 2.0870	 2.0	 5.0
0.0119935	 0.1811	 2.5	 5.0
0.0119935	 2.2482	 2.5	 5.5
0.0119935	 2.2285	 2.5	 6.0
0.0119935	 0.3649	 2.5	 6.5
0.0119935	 1.8441	 3.0	 6.5
0.0119935	 2.1897	 3.0	 7.0
0.0119935	 0.6916	 3.0	 7.5
0.0119935	 1.4790	 3.5	 7.5
0.0119935	 2.1517	 3.5	 8.0
0.0119935	 0.8142	 3.5	 8.5
0.0119935	 1.3188	 4.0	 8.5
0.0119935	 2.1145	 4.0	 9.0
0.0119935	 0.7467	 4.0	 9.5
0.0119935	 1.3495	 4.5	 9.5
0.0119935	 2.0780	 4.5	 10.0
0.0119935	 0.5026	 4.5	 10.5
0.0119935	 1.5575	 5.0	 10.5
0.0119935	 2.0423	 5.0	 11.0
0.0119935	 0.0944	 5.0	 11.5
0.0119935	 1.9303	 5.5	 11.5
0.0119935	 1.5412	 5.5	 12.0
0.0119935	 0.4661	 6.0	 12.0
0.0119935	 1.9901	 6.0	 12.5
0.0119935	 0.8054	 6.0	 13.0
0.0119935	 1.1676	 6.5	 13.0
0.0119935	 1.8959	 6.5	 13.5
0.0119935	 0.0602	 7.0	 13.5
0.0119935	 1.9395	 7.0	 14.0
0.0119935	 0.8770	 7.0	 14.5
0.0119935	 1.0460	 7.5	 14.5
0.0119935	 1.6545	 7.5	 15.0
0.0119935	 0.2521	 8.0	 15.0
0.0119935	 1.8904	 8.0	 15.5
0.0119935	 0.3919	 8.0	 16.0
0.0119935	 1.4825	 8.5	 16.0
0.0119935	 0.8953	 8.5	 16.5
0.0119935	 0.9633	 9.0	 16.5
0.0119935	 1.2669	 9.0	 17.0
0.0119935	 0.5760	 9.5	 17.0
0.0119935	 1.5150	 9.5	 17.5
0.0119935	 0.3123	 10.0	 17.5
0.0119935	 1.6475	 10.0	 18.0
0.0119935	 0.1644	 10.5	 18.0
0.0119935	 1.6719	 10.5	 18.5
0.0119935	 0.1248	 11.0	 18.5
0.0119935	 1.5951	 11.0	 19.0
0.0119935	 0.1866	 11.5	 19.0
0.0119935	 1.4238	 11.5	 19.5
0.0119935	 0.3431	 12.0	 19.5
0.0119935	 1.1641	 12.0	 20.0
0.0119935	 0.5880	 12.5	 20.0
0.0119935	 0.8220	 12.5	 20.5
0.0119935	 0.9155	 13.0	 20.5
0.0119935	 0.4029	 13.0	 21.0
0.0119935	 1.2324	 13.5	 21.0
0.0119935	 0.0877	 14.0	 21.0
0.0119935	 1.0636	 14.0	 21.5
0.0119935	 0.6451	 14.5	 21.5
0.0119935	 0.4300	 14.5	 22.0
0.0119935	 1.0035	 15.0	 22.0
0.0119935	 0.2611	 15.5	 22.0
0.0119935	 0.6750	 15.5	 22.5
0.0119935	 0.8727	 16.0	 22.5
0.0119935	 0.1330	 16.5	 22.5
0.0119935	 0.6802	 16.5	 23.0
0.0119935	 0.7572	 17.0	 23.0
0.0119935	 0.2295	 17.5	 23.0
0.0119935	 0.4752	 17.5	 23.5
0.0119935	 0.6552	 18.0	 23.5
0.0119935	 0.5227	 18.5	 23.5
0.0119935	 0.0861	 18.5	 24.0
0.0119935	 0.5653	 19.0	 24.0
0.0119935	 0.5245	 19.5	 24.0
0.0119935	 0.4636	 20.0	 24.0
0.0119935	 0.0226	 20.0	 24.5
0.0119935	 0.4503	 20.5	 24.5
0.0119935	 0.4166	 21.0	 24.5
0.0119935	 0.3850	 21.5	 24.5
0.0119935	 0.3517	 22.0	 24.5
0.0119935	 0.0037	 22.0	 25.0
0.0119935	 0.3277	 22.5	 25.0
0.0119935	 0.3018	 23.0	 25.0
0.0119935	 0.2775	 23.5	 25.0
0.0119935	 0.2548	 24.0	 25.0
0.0119935	 0.2336	 24.5	 25.0
