Strike	Nominal	Expiry	Mat
0.00812	 1.9575	 0.5	 1.0
0.00812	 3.0347	 1.0	 1.5
0.00812	 0.7179	 1.0	 2.0
0.00812	 2.2824	 1.5	 2.0
0.00812	 2.3918	 1.5	 2.5
0.00812	 0.5744	 2.0	 2.5
0.00812	 2.9324	 2.0	 3.0
0.00812	 0.9835	 2.0	 3.5
0.00812	 1.9155	 2.5	 3.5
0.00812	 2.3975	 2.5	 4.0
0.00812	 0.4685	 3.0	 4.0
0.00812	 2.8332	 3.0	 4.5
0.00812	 0.8401	 3.0	 5.0
0.00812	 1.9607	 3.5	 5.0
0.00812	 2.0161	 3.5	 5.5
0.00812	 0.7526	 4.0	 5.5
0.00812	 2.7370	 4.0	 6.0
0.00812	 0.3280	 4.0	 6.5
0.00812	 2.3776	 4.5	 6.5
0.00812	 1.2864	 4.5	 7.0
0.00812	 1.3881	 5.0	 7.0
0.00812	 2.1279	 5.0	 7.5
0.00812	 0.5159	 5.5	 7.5
0.00812	 2.6133	 5.5	 8.0
0.00812	 0.2440	 5.5	 8.5
0.00812	 2.3391	 6.0	 8.5
0.00812	 0.8964	 6.0	 9.0
0.00812	 1.6569	 6.5	 9.0
0.00812	 1.4459	 6.5	 9.5
0.00812	 1.0779	 7.0	 9.5
0.00812	 1.8969	 7.0	 10.0
0.00812	 0.5976	 7.5	 10.0
0.00812	 2.2538	 7.5	 10.5
0.00812	 0.2118	 8.0	 10.5
0.00812	 2.4370	 8.0	 11.0
0.00812	 0.0837	 8.0	 11.5
0.00812	 2.3250	 8.5	 11.5
0.00812	 0.2930	 8.5	 12.0
0.00812	 2.0876	 9.0	 12.0
0.00812	 0.4199	 9.0	 12.5
0.00812	 1.9330	 9.5	 12.5
0.00812	 0.4681	 9.5	 13.0
0.00812	 1.8573	 10.0	 13.0
0.00812	 0.4413	 10.0	 13.5
0.00812	 1.8570	 10.5	 13.5
0.00812	 0.3428	 10.5	 14.0
0.00812	 1.9285	 11.0	 14.0
0.00812	 0.1762	 11.0	 14.5
0.00812	 2.0130	 11.5	 14.5
0.00812	 0.0556	 12.0	 14.5
0.00812	 1.8691	 12.0	 15.0
0.00812	 0.3492	 12.5	 15.0
0.00812	 1.4905	 12.5	 15.5
0.00812	 0.7018	 13.0	 15.5
0.00812	 1.0560	 13.0	 16.0
0.00812	 1.1104	 13.5	 16.0
0.00812	 0.5686	 13.5	 16.5
0.00812	 1.5723	 14.0	 16.5
0.00812	 0.0308	 14.0	 17.0
0.00812	 1.5301	 14.5	 17.0
0.00812	 0.5547	 15.0	 17.0
0.00812	 0.9051	 15.0	 17.5
0.00812	 1.1855	 15.5	 17.5
0.00812	 0.2067	 15.5	 18.0
0.00812	 1.3271	 16.0	 18.0
0.00812	 0.5320	 16.5	 18.0
0.00812	 0.7325	 16.5	 18.5
0.00812	 1.2043	 17.0	 18.5
0.00812	 0.1046	 17.5	 18.5
0.00812	 1.0417	 17.5	 19.0
0.00812	 0.9753	 18.0	 19.0
0.00812	 0.1153	 18.0	 19.5
0.00812	 1.0370	 18.5	 19.5
0.00812	 0.8407	 19.0	 19.5
0.00812	 0.1448	 19.0	 20.0
0.00812	 0.9360	 19.5	 20.0
