Strike	Nominal	Expiry	Mat
0.0106765	 1.9695	 0.5	 1.0
0.0106765	 2.4604	 1.0	 1.5
0.0106765	 1.3395	 1.0	 2.0
0.0106765	 1.0972	 1.5	 2.0
0.0106765	 2.4132	 1.5	 2.5
0.0106765	 0.6465	 1.5	 3.0
0.0106765	 1.7434	 2.0	 3.0
0.0106765	 2.2609	 2.0	 3.5
0.0106765	 0.1060	 2.5	 3.5
0.0106765	 2.3440	 2.5	 4.0
0.0106765	 1.4067	 2.5	 4.5
0.0106765	 0.9147	 3.0	 4.5
0.0106765	 2.2991	 3.0	 5.0
0.0106765	 0.5004	 3.0	 5.5
0.0106765	 1.7766	 3.5	 5.5
0.0106765	 1.7999	 3.5	 6.0
0.0106765	 0.4552	 4.0	 6.0
0.0106765	 2.2334	 4.0	 6.5
0.0106765	 0.7549	 4.0	 7.0
0.0106765	 1.4571	 4.5	 7.0
0.0106765	 1.8578	 4.5	 7.5
0.0106765	 0.3329	 5.0	 7.5
0.0106765	 2.1696	 5.0	 8.0
0.0106765	 0.6881	 5.0	 8.5
0.0106765	 1.4607	 5.5	 8.5
0.0106765	 1.6099	 5.5	 9.0
0.0106765	 0.5182	 6.0	 9.0
0.0106765	 2.1078	 6.0	 9.5
0.0106765	 0.3287	 6.0	 10.0
0.0106765	 1.7589	 6.5	 10.0
0.0106765	 1.0838	 6.5	 10.5
0.0106765	 0.9837	 7.0	 10.5
0.0106765	 1.7508	 7.0	 11.0
0.0106765	 0.2969	 7.5	 11.0
0.0106765	 2.0281	 7.5	 11.5
0.0106765	 0.3050	 7.5	 12.0
0.0106765	 1.7037	 8.0	 12.0
0.0106765	 0.8255	 8.0	 12.5
0.0106765	 1.1640	 8.5	 12.5
0.0106765	 1.2677	 8.5	 13.0
0.0106765	 0.7028	 9.0	 13.0
0.0106765	 1.6349	 9.0	 13.5
0.0106765	 0.3168	 9.5	 13.5
0.0106765	 1.9300	 9.5	 14.0
0.0106765	 0.0030	 10.0	 14.0
0.0106765	 1.9146	 10.0	 14.5
0.0106765	 0.2415	 10.0	 15.0
0.0106765	 1.6547	 10.5	 15.0
0.0106765	 0.4196	 10.5	 15.5
0.0106765	 1.4585	 11.0	 15.5
0.0106765	 0.5341	 11.0	 16.0
0.0106765	 1.3262	 11.5	 16.0
0.0106765	 0.5875	 11.5	 16.5
0.0106765	 1.2550	 12.0	 16.5
0.0106765	 0.5825	 12.0	 17.0
0.0106765	 1.2425	 12.5	 17.0
0.0106765	 0.5215	 12.5	 17.5
0.0106765	 1.2861	 13.0	 17.5
0.0106765	 0.4069	 13.0	 18.0
0.0106765	 1.3835	 13.5	 18.0
0.0106765	 0.2411	 13.5	 18.5
0.0106765	 1.5324	 14.0	 18.5
0.0106765	 0.0262	 14.0	 19.0
0.0106765	 1.4948	 14.5	 19.0
0.0106765	 0.2356	 15.0	 19.0
0.0106765	 1.1976	 15.0	 19.5
0.0106765	 0.5423	 15.5	 19.5
0.0106765	 0.8317	 15.5	 20.0
0.0106765	 0.8917	 16.0	 20.0
0.0106765	 0.4250	 16.0	 20.5
0.0106765	 1.2615	 16.5	 20.5
0.0106765	 0.0205	 17.0	 20.5
0.0106765	 1.1878	 17.0	 21.0
0.0106765	 0.5030	 17.5	 21.0
0.0106765	 0.6539	 17.5	 21.5
0.0106765	 1.0209	 18.0	 21.5
0.0106765	 0.0866	 18.0	 22.0
0.0106765	 1.0597	 18.5	 22.0
0.0106765	 0.5126	 19.0	 22.0
0.0106765	 0.5011	 19.0	 22.5
0.0106765	 0.9693	 19.5	 22.5
0.0106765	 0.1728	 20.0	 22.5
0.0106765	 0.7538	 20.0	 23.0
0.0106765	 0.8738	 20.5	 23.0
0.0106765	 0.0116	 20.5	 23.5
0.0106765	 0.8457	 21.0	 23.5
0.0106765	 0.7549	 21.5	 23.5
0.0106765	 0.0525	 21.5	 24.0
0.0106765	 0.7706	 22.0	 24.0
0.0106765	 0.7351	 22.5	 24.0
0.0106765	 0.0387	 23.0	 24.0
0.0106765	 0.6623	 23.0	 24.5
0.0106765	 0.6680	 23.5	 24.5
0.0106765	 0.2516	 24.0	 24.5
0.0106765	 0.3847	 24.0	 25.0
0.0106765	 0.6058	 24.5	 25.0
