Strike	Nominal	Expiry	Mat
0.00812	 3.0696	 0.5	 1.0
0.00812	 3.0347	 0.5	 1.5
0.00812	 2.7044	 0.5	 2.0
0.00812	 0.2959	 1.0	 2.0
0.00812	 2.9662	 1.0	 2.5
0.00812	 2.9324	 1.0	 3.0
0.00812	 2.8990	 1.0	 3.5
0.00812	 1.4512	 1.0	 4.0
0.00812	 1.4147	 1.5	 4.0
0.00812	 2.8332	 1.5	 4.5
0.00812	 2.8008	 1.5	 5.0
0.00812	 2.2806	 1.5	 5.5
0.00812	 0.4882	 2.0	 5.5
0.00812	 2.7370	 2.0	 6.0
0.00812	 2.7056	 2.0	 6.5
0.00812	 2.3196	 2.0	 7.0
0.00812	 0.3549	 2.5	 7.0
0.00812	 2.6437	 2.5	 7.5
0.00812	 2.6133	 2.5	 8.0
0.00812	 1.6809	 2.5	 8.5
0.00812	 0.9022	 3.0	 8.5
0.00812	 2.5533	 3.0	 9.0
0.00812	 2.5238	 3.0	 9.5
0.00812	 0.4641	 3.0	 10.0
0.00812	 2.0305	 3.5	 10.0
0.00812	 2.4656	 3.5	 10.5
0.00812	 1.1938	 3.5	 11.0
0.00812	 1.2432	 4.0	 11.0
0.00812	 2.4087	 4.0	 11.5
0.00812	 1.3702	 4.0	 12.0
0.00812	 1.0105	 4.5	 12.0
0.00812	 2.3529	 4.5	 12.5
0.00812	 1.0667	 4.5	 13.0
0.00812	 1.2587	 5.0	 13.0
0.00812	 2.2982	 5.0	 13.5
0.00812	 0.3487	 5.0	 14.0
0.00812	 1.9226	 5.5	 14.0
0.00812	 1.5185	 5.5	 14.5
0.00812	 0.7262	 6.0	 14.5
0.00812	 2.2184	 6.0	 15.0
0.00812	 0.0855	 6.0	 15.5
0.00812	 2.1068	 6.5	 15.5
0.00812	 0.5594	 6.5	 16.0
0.00812	 1.6071	 7.0	 16.0
0.00812	 0.7372	 7.0	 16.5
0.00812	 1.4037	 7.5	 16.5
0.00812	 0.6562	 7.5	 17.0
0.00812	 1.4595	 8.0	 17.0
0.00812	 0.3490	 8.0	 17.5
0.00812	 1.5864	 8.5	 17.5
0.00812	 0.1553	 9.0	 17.5
0.00812	 1.2350	 9.0	 18.0
0.00812	 0.8308	 9.5	 18.0
0.00812	 0.3865	 9.5	 18.5
0.00812	 1.0648	 10.0	 18.5
0.00812	 0.5900	 10.5	 18.5
0.00812	 0.3404	 10.5	 19.0
0.00812	 0.8120	 11.0	 19.0
0.00812	 0.7078	 11.5	 19.0
0.00812	 0.1568	 12.0	 19.0
0.00812	 0.4594	 12.0	 19.5
0.00812	 0.5356	 12.5	 19.5
0.00812	 0.4649	 13.0	 19.5
0.00812	 0.4028	 13.5	 19.5
0.00812	 0.1304	 14.0	 19.5
0.00812	 0.2180	 14.0	 20.0
0.00812	 0.3007	 14.5	 20.0
0.00812	 0.2590	 15.0	 20.0
0.00812	 0.2225	 15.5	 20.0
0.00812	 0.1907	 16.0	 20.0
0.00812	 0.1629	 16.5	 20.0
0.00812	 0.1388	 17.0	 20.0
0.00812	 0.1177	 17.5	 20.0
0.00812	 0.0995	 18.0	 20.0
0.00812	 0.0836	 18.5	 20.0
0.00812	 0.0699	 19.0	 20.0
0.00812	 0.0581	 19.5	 20.0
