Strike	Nominal	Expiry	Mat
0.001955	 4.9502	 0.5	 1.0
0.001955	 0.8054	 0.5	 1.5
0.001955	 4.0630	 1.0	 1.5
0.001955	 4.7877	 1.0	 2.0
0.001955	 0.9244	 1.0	 2.5
0.001955	 3.7837	 1.5	 2.5
0.001955	 4.6295	 1.5	 3.0
0.001955	 0.4369	 1.5	 3.5
0.001955	 4.1151	 2.0	 3.5
0.001955	 3.8912	 2.0	 4.0
0.001955	 0.5843	 2.5	 4.0
0.001955	 4.4000	 2.5	 4.5
0.001955	 2.2526	 2.5	 5.0
0.001955	 2.0729	 3.0	 5.0
0.001955	 4.2520	 3.0	 5.5
0.001955	 0.2106	 3.0	 6.0
0.001955	 3.9689	 3.5	 6.0
0.001955	 1.9277	 3.5	 6.5
0.001955	 2.1802	 4.0	 6.5
0.001955	 3.1345	 4.0	 7.0
0.001955	 0.9029	 4.5	 7.0
0.001955	 3.8823	 4.5	 7.5
0.001955	 0.0855	 5.0	 7.5
0.001955	 3.8990	 5.0	 8.0
0.001955	 0.3189	 5.0	 8.5
0.001955	 3.5123	 5.5	 8.5
0.001955	 0.3530	 5.5	 9.0
0.001955	 3.4113	 6.0	 9.0
0.001955	 0.0559	 6.0	 9.5
0.001955	 3.1058	 6.5	 9.5
0.001955	 0.5367	 7.0	 9.5
0.001955	 2.2410	 7.0	 10.0
0.001955	 1.3923	 7.5	 10.0
0.001955	 1.0878	 7.5	 10.5
0.001955	 2.2104	 8.0	 10.5
0.001955	 0.2709	 8.5	 10.5
0.001955	 1.6952	 8.5	 11.0
0.001955	 1.7450	 9.0	 11.0
0.001955	 0.0655	 9.5	 11.0
0.001955	 1.4796	 9.5	 11.5
0.001955	 1.3645	 10.0	 11.5
0.001955	 0.5991	 10.5	 11.5
0.001955	 0.6023	 10.5	 12.0
0.001955	 1.0544	 11.0	 12.0
0.001955	 0.9220	 11.5	 12.0
