Strike	Nominal	Expiry	Mat
0.0049	 2.3918	 0.5	 1.0
0.0049	 1.5507	 0.5	 1.5
0.0049	 0.8098	 1.0	 1.5
0.0049	 2.3297	 1.0	 2.0
0.0049	 2.2992	 1.0	 2.5
0.0049	 0.5469	 1.0	 3.0
0.0049	 1.7221	 1.5	 3.0
0.0049	 2.2392	 1.5	 3.5
0.0049	 1.6659	 1.5	 4.0
0.0049	 0.5438	 2.0	 4.0
0.0049	 2.1805	 2.0	 4.5
0.0049	 2.1517	 2.0	 5.0
0.0049	 0.4134	 2.0	 5.5
0.0049	 1.7098	 2.5	 5.5
0.0049	 2.0950	 2.5	 6.0
0.0049	 1.1663	 2.5	 6.5
0.0049	 0.9008	 3.0	 6.5
0.0049	 2.0395	 3.0	 7.0
0.0049	 1.7307	 3.0	 7.5
0.0049	 0.2816	 3.5	 7.5
0.0049	 1.9854	 3.5	 8.0
0.0049	 1.9587	 3.5	 8.5
0.0049	 0.1627	 3.5	 9.0
0.0049	 1.7697	 4.0	 9.0
0.0049	 1.9063	 4.0	 9.5
0.0049	 0.4460	 4.0	 10.0
0.0049	 1.4346	 4.5	 10.0
0.0049	 1.8552	 4.5	 10.5
0.0049	 0.5815	 4.5	 11.0
0.0049	 1.2485	 5.0	 11.0
0.0049	 1.8051	 5.0	 11.5
0.0049	 0.5813	 5.0	 12.0
0.0049	 1.1992	 5.5	 12.0
0.0049	 1.7562	 5.5	 12.5
0.0049	 0.4570	 5.5	 13.0
0.0049	 1.2752	 6.0	 13.0
0.0049	 1.7084	 6.0	 13.5
0.0049	 0.2192	 6.0	 14.0
0.0049	 1.4657	 6.5	 14.0
0.0049	 1.5398	 6.5	 14.5
0.0049	 0.1219	 7.0	 14.5
0.0049	 1.6387	 7.0	 15.0
0.0049	 1.0591	 7.0	 15.5
0.0049	 0.5569	 7.5	 15.5
0.0049	 1.5936	 7.5	 16.0
0.0049	 0.4944	 7.5	 16.5
0.0049	 1.0770	 8.0	 16.5
0.0049	 1.4033	 8.0	 17.0
0.0049	 0.1462	 8.5	 17.0
0.0049	 1.5278	 8.5	 17.5
0.0049	 0.6514	 8.5	 18.0
0.0049	 0.8550	 9.0	 18.0
0.0049	 1.3247	 9.0	 18.5
0.0049	 0.1606	 9.5	 18.5
0.0049	 1.4643	 9.5	 19.0
0.0049	 0.4177	 9.5	 19.5
0.0049	 1.0259	 10.0	 19.5
0.0049	 0.8877	 10.0	 20.0
0.0049	 0.5354	 10.5	 20.0
0.0049	 1.2568	 10.5	 20.5
0.0049	 0.1461	 11.0	 20.5
0.0049	 1.3829	 11.0	 21.0
0.0049	 0.1492	 11.0	 21.5
0.0049	 1.2140	 11.5	 21.5
0.0049	 0.3569	 11.5	 22.0
0.0049	 0.9867	 12.0	 22.0
0.0049	 0.4833	 12.0	 22.5
0.0049	 0.8410	 12.5	 22.5
0.0049	 0.5342	 12.5	 23.0
0.0049	 0.7710	 13.0	 23.0
0.0049	 0.5151	 13.0	 23.5
0.0049	 0.7713	 13.5	 23.5
0.0049	 0.4311	 13.5	 24.0
0.0049	 0.8366	 14.0	 24.0
0.0049	 0.2871	 14.0	 24.5
0.0049	 0.9622	 14.5	 24.5
0.0049	 0.0877	 14.5	 25.0
0.0049	 0.9805	 15.0	 25.0
0.0049	 0.1629	 15.5	 25.0
0.0049	 0.7524	 15.5	 25.5
0.0049	 0.4607	 16.0	 25.5
0.0049	 0.3935	 16.0	 26.0
0.0049	 0.7968	 16.5	 26.0
0.0049	 0.0050	 17.0	 26.0
0.0049	 0.7379	 17.0	 26.5
0.0049	 0.4398	 17.5	 26.5
0.0049	 0.2526	 17.5	 27.0
0.0049	 0.6450	 18.0	 27.0
0.0049	 0.2628	 18.5	 27.0
0.0049	 0.3377	 18.5	 27.5
0.0049	 0.5588	 19.0	 27.5
0.0049	 0.2466	 19.5	 27.5
0.0049	 0.2732	 19.5	 28.0
0.0049	 0.4832	 20.0	 28.0
0.0049	 0.3698	 20.5	 28.0
0.0049	 0.0790	 20.5	 28.5
0.0049	 0.4167	 21.0	 28.5
0.0049	 0.3867	 21.5	 28.5
0.0049	 0.2270	 22.0	 28.5
0.0049	 0.1315	 22.0	 29.0
0.0049	 0.3322	 22.5	 29.0
0.0049	 0.3075	 23.0	 29.0
0.0049	 0.2845	 23.5	 29.0
0.0049	 0.0371	 24.0	 29.0
0.0049	 0.2258	 24.0	 29.5
0.0049	 0.2428	 24.5	 29.5
0.0049	 0.2240	 25.0	 29.5
0.0049	 0.2064	 25.5	 29.5
0.0049	 0.1775	 26.0	 29.5
0.0049	 0.0125	 26.0	 30.0
0.0049	 0.1747	 26.5	 30.0
0.0049	 0.1604	 27.0	 30.0
0.0049	 0.1471	 27.5	 30.0
0.0049	 0.1347	 28.0	 30.0
0.0049	 0.1231	 28.5	 30.0
0.0049	 0.1124	 29.0	 30.0
0.0049	 0.1023	 29.5	 30.0
