Strike	Nominal	Expiry	Mat
0.00819	 1.9575	 0.5	 1.0
0.00819	 3.0321	 1.0	 1.5
0.00819	 0.7208	 1.0	 2.0
0.00819	 2.2770	 1.5	 2.0
0.00819	 2.3948	 1.5	 2.5
0.00819	 0.5691	 2.0	 2.5
0.00819	 2.9303	 2.0	 3.0
0.00819	 0.9888	 2.0	 3.5
0.00819	 1.9083	 2.5	 3.5
0.00819	 2.4028	 2.5	 4.0
0.00819	 0.4613	 3.0	 4.0
0.00819	 2.8316	 3.0	 4.5
0.00819	 0.8473	 3.0	 5.0
0.00819	 1.9521	 3.5	 5.0
0.00819	 2.0233	 3.5	 5.5
0.00819	 0.7442	 4.0	 5.5
0.00819	 2.7359	 4.0	 6.0
0.00819	 0.3363	 4.0	 6.5
0.00819	 2.3683	 4.5	 6.5
0.00819	 1.2947	 4.5	 7.0
0.00819	 1.3789	 5.0	 7.0
0.00819	 2.1362	 5.0	 7.5
0.00819	 0.5069	 5.5	 7.5
0.00819	 2.6128	 5.5	 8.0
0.00819	 0.2529	 5.5	 8.5
0.00819	 2.3299	 6.0	 8.5
0.00819	 0.9051	 6.0	 9.0
0.00819	 1.6480	 6.5	 9.0
0.00819	 1.4545	 6.5	 9.5
0.00819	 1.0692	 7.0	 9.5
0.00819	 1.9054	 7.0	 10.0
0.00819	 0.5893	 7.5	 10.0
0.00819	 2.2621	 7.5	 10.5
0.00819	 0.2037	 8.0	 10.5
0.00819	 2.4374	 8.0	 11.0
0.00819	 0.0915	 8.0	 11.5
0.00819	 2.3177	 8.5	 11.5
0.00819	 0.3004	 8.5	 12.0
0.00819	 2.0808	 9.0	 12.0
0.00819	 0.4270	 9.0	 12.5
0.00819	 1.9267	 9.5	 12.5
0.00819	 0.4748	 9.5	 13.0
0.00819	 1.8515	 10.0	 13.0
0.00819	 0.4475	 10.0	 13.5
0.00819	 1.8517	 10.5	 13.5
0.00819	 0.3486	 10.5	 14.0
0.00819	 1.9239	 11.0	 14.0
0.00819	 0.1813	 11.0	 14.5
0.00819	 2.0136	 11.5	 14.5
0.00819	 0.0510	 12.0	 14.5
0.00819	 1.8744	 12.0	 15.0
0.00819	 0.3453	 12.5	 15.0
0.00819	 1.4952	 12.5	 15.5
0.00819	 0.6986	 13.0	 15.5
0.00819	 1.0600	 13.0	 16.0
0.00819	 1.1080	 13.5	 16.0
0.00819	 0.5719	 13.5	 16.5
0.00819	 1.5708	 14.0	 16.5
0.00819	 0.0333	 14.0	 17.0
0.00819	 1.5311	 14.5	 17.0
0.00819	 0.5531	 15.0	 17.0
0.00819	 0.9077	 15.0	 17.5
0.00819	 1.1849	 15.5	 17.5
0.00819	 0.2083	 15.5	 18.0
0.00819	 1.3281	 16.0	 18.0
0.00819	 0.5315	 16.5	 18.0
0.00819	 0.7341	 16.5	 18.5
0.00819	 1.2053	 17.0	 18.5
0.00819	 0.1041	 17.5	 18.5
0.00819	 1.0433	 17.5	 19.0
0.00819	 0.9760	 18.0	 19.0
0.00819	 0.1157	 18.0	 19.5
0.00819	 1.0382	 18.5	 19.5
0.00819	 0.8416	 19.0	 19.5
0.00819	 0.1451	 19.0	 20.0
0.00819	 0.9372	 19.5	 20.0
