Strike	Nominal	Expiry	Mat
-0.00459	 5.6867	 0.5	 1.0
-0.00459	 5.8980	 1.0	 1.5
-0.00459	 4.4217	 1.0	 2.0
-0.00459	 1.3443	 1.5	 2.0
-0.00459	 5.6364	 1.5	 2.5
-0.00459	 2.6042	 1.5	 3.0
-0.00459	 2.9049	 2.0	 3.0
-0.00459	 5.3842	 2.0	 3.5
-0.00459	 0.3159	 2.0	 4.0
-0.00459	 4.9456	 2.5	 4.0
-0.00459	 2.7709	 2.5	 4.5
-0.00459	 2.3701	 3.0	 4.5
-0.00459	 4.5414	 3.0	 5.0
-0.00459	 0.4814	 3.5	 5.0
-0.00459	 4.9066	 3.5	 5.5
-0.00459	 0.7945	 3.5	 6.0
-0.00459	 3.9981	 4.0	 6.0
-0.00459	 1.5246	 4.0	 6.5
-0.00459	 3.1561	 4.5	 6.5
-0.00459	 1.7699	 4.5	 7.0
-0.00459	 2.8009	 5.0	 7.0
-0.00459	 1.5858	 5.0	 7.5
-0.00459	 2.8772	 5.5	 7.5
-0.00459	 1.0223	 5.5	 8.0
-0.00459	 3.3348	 6.0	 8.0
-0.00459	 0.1251	 6.0	 8.5
-0.00459	 3.0634	 6.5	 8.5
-0.00459	 1.0647	 7.0	 8.5
-0.00459	 1.6413	 7.0	 9.0
-0.00459	 2.3844	 7.5	 9.0
-0.00459	 0.1255	 8.0	 9.0
-0.00459	 1.9696	 8.0	 9.5
-0.00459	 1.8351	 8.5	 9.5
-0.00459	 0.2464	 9.0	 9.5
-0.00459	 1.3553	 9.0	 10.0
-0.00459	 1.3925	 9.5	 10.0
