Strike	Nominal	Expiry	Mat
0.0034085	 1.9632	 0.5	 1.0
0.0034085	 2.7394	 1.0	 1.5
0.0034085	 1.0363	 1.0	 2.0
0.0034085	 1.6639	 1.5	 2.0
0.0034085	 2.6613	 1.5	 2.5
0.0034085	 0.0824	 1.5	 3.0
0.0034085	 2.5406	 2.0	 3.0
0.0034085	 1.6896	 2.0	 3.5
0.0034085	 0.8954	 2.5	 3.5
0.0034085	 2.5476	 2.5	 4.0
0.0034085	 0.6164	 2.5	 4.5
0.0034085	 1.8943	 3.0	 4.5
0.0034085	 2.0007	 3.0	 5.0
0.0034085	 0.4734	 3.5	 5.0
0.0034085	 2.4380	 3.5	 5.5
0.0034085	 0.8251	 3.5	 6.0
0.0034085	 1.5772	 4.0	 6.0
0.0034085	 2.0068	 4.0	 6.5
0.0034085	 0.3604	 4.5	 6.5
0.0034085	 2.3323	 4.5	 7.0
0.0034085	 0.7444	 4.5	 7.5
0.0034085	 1.5535	 5.0	 7.5
0.0034085	 1.7421	 5.0	 8.0
0.0034085	 0.5218	 5.5	 8.0
0.0034085	 2.2304	 5.5	 8.5
0.0034085	 0.4072	 5.5	 9.0
0.0034085	 1.7901	 6.0	 9.0
0.0034085	 1.2383	 6.0	 9.5
0.0034085	 0.9262	 6.5	 9.5
0.0034085	 1.9760	 6.5	 10.0
0.0034085	 0.1562	 7.0	 10.0
0.0034085	 2.1003	 7.0	 10.5
0.0034085	 0.5243	 7.0	 11.0
0.0034085	 1.5444	 7.5	 11.0
0.0034085	 1.1194	 7.5	 11.5
0.0034085	 0.9181	 8.0	 11.5
0.0034085	 1.6333	 8.0	 12.0
0.0034085	 0.3735	 8.5	 12.0
0.0034085	 1.9763	 8.5	 12.5
0.0034085	 0.0933	 8.5	 13.0
0.0034085	 1.8530	 9.0	 13.0
0.0034085	 0.4859	 9.0	 13.5
0.0034085	 1.4307	 9.5	 13.5
0.0034085	 0.8081	 9.5	 14.0
0.0034085	 1.0793	 10.0	 14.0
0.0034085	 1.0631	 10.0	 14.5
0.0034085	 0.7953	 10.5	 14.5
0.0034085	 1.2543	 10.5	 15.0
0.0034085	 0.5755	 11.0	 15.0
0.0034085	 1.3850	 11.0	 15.5
0.0034085	 0.4166	 11.5	 15.5
0.0034085	 1.4581	 11.5	 16.0
0.0034085	 0.3156	 12.0	 16.0
0.0034085	 1.4766	 12.0	 16.5
0.0034085	 0.2695	 12.5	 16.5
0.0034085	 1.4434	 12.5	 17.0
0.0034085	 0.2755	 13.0	 17.0
0.0034085	 1.3611	 13.0	 17.5
0.0034085	 0.3309	 13.5	 17.5
0.0034085	 1.2324	 13.5	 18.0
0.0034085	 0.4331	 14.0	 18.0
0.0034085	 1.0598	 14.0	 18.5
0.0034085	 0.5795	 14.5	 18.5
0.0034085	 0.8457	 14.5	 19.0
0.0034085	 0.7677	 15.0	 19.0
0.0034085	 0.5924	 15.0	 19.5
0.0034085	 0.9955	 15.5	 19.5
0.0034085	 0.3021	 15.5	 20.0
0.0034085	 1.2375	 16.0	 20.0
0.0034085	 0.0229	 16.5	 20.0
0.0034085	 1.1569	 16.5	 20.5
0.0034085	 0.3808	 17.0	 20.5
0.0034085	 0.7436	 17.0	 21.0
0.0034085	 0.7694	 17.5	 21.0
0.0034085	 0.3018	 17.5	 21.5
0.0034085	 1.0201	 18.0	 21.5
0.0034085	 0.1669	 18.5	 21.5
0.0034085	 0.8042	 18.5	 22.0
0.0034085	 0.6606	 19.0	 22.0
0.0034085	 0.2634	 19.0	 22.5
0.0034085	 0.8787	 19.5	 22.5
0.0034085	 0.2989	 20.0	 22.5
0.0034085	 0.5364	 20.0	 23.0
0.0034085	 0.7937	 20.5	 23.0
0.0034085	 0.0875	 21.0	 23.0
0.0034085	 0.6663	 21.0	 23.5
0.0034085	 0.7155	 21.5	 23.5
0.0034085	 0.0127	 22.0	 23.5
0.0034085	 0.6660	 22.0	 24.0
0.0034085	 0.6435	 22.5	 24.0
0.0034085	 0.0621	 23.0	 24.0
0.0034085	 0.5476	 23.0	 24.5
0.0034085	 0.5774	 23.5	 24.5
0.0034085	 0.2242	 24.0	 24.5
0.0034085	 0.3222	 24.0	 25.0
0.0034085	 0.5166	 24.5	 25.0
