Strike	Nominal	Expiry	Mat
0.0147175	 1.9299	 0.5	 1.0
0.0147175	 3.6432	 1.0	 1.5
0.0147175	 4.3838	 1.5	 2.0
0.0147175	 0.7640	 1.5	 2.5
0.0147175	 3.5921	 2.0	 2.5
0.0147175	 2.0952	 2.0	 3.0
0.0147175	 2.2335	 2.5	 3.0
0.0147175	 3.2322	 2.5	 3.5
0.0147175	 1.0694	 3.0	 3.5
0.0147175	 4.1822	 3.0	 4.0
0.0147175	 0.0927	 3.5	 4.0
0.0147175	 4.2485	 3.5	 4.5
0.0147175	 0.7034	 3.5	 5.0
0.0147175	 3.5190	 4.0	 5.0
0.0147175	 1.3257	 4.0	 5.5
0.0147175	 2.8711	 4.5	 5.5
0.0147175	 1.7804	 4.5	 6.0
0.0147175	 2.3910	 5.0	 6.0
0.0147175	 2.0739	 5.0	 6.5
0.0147175	 2.0724	 5.5	 6.5
0.0147175	 2.2122	 5.5	 7.0
0.0147175	 1.9094	 6.0	 7.0
0.0147175	 2.2010	 6.0	 7.5
0.0147175	 1.8962	 6.5	 7.5
0.0147175	 2.0460	 6.5	 8.0
0.0147175	 2.0272	 7.0	 8.0
0.0147175	 1.7526	 7.0	 8.5
0.0147175	 2.2968	 7.5	 8.5
0.0147175	 1.3261	 7.5	 9.0
0.0147175	 2.6999	 8.0	 9.0
0.0147175	 0.7715	 8.0	 9.5
0.0147175	 3.2314	 8.5	 9.5
0.0147175	 0.0937	 8.5	 10.0
0.0147175	 3.1839	 9.0	 10.0
0.0147175	 0.7024	 9.5	 10.0
0.0147175	 2.3451	 9.5	 10.5
0.0147175	 1.6124	 10.0	 10.5
0.0147175	 1.3035	 10.0	 11.0
0.0147175	 2.6318	 10.5	 11.0
0.0147175	 0.1571	 10.5	 11.5
0.0147175	 2.6663	 11.0	 11.5
0.0147175	 1.4580	 11.5	 12.0
