Strike	Nominal	Expiry	Mat
0.0033345	 1.9198	 0.5	 1.0
0.0033345	 3.6052	 1.0	 1.5
0.0033345	 4.7430	 1.5	 2.0
0.0033345	 0.3242	 1.5	 2.5
0.0033345	 4.3453	 2.0	 2.5
0.0033345	 1.6472	 2.0	 3.0
0.0033345	 2.9498	 2.5	 3.0
0.0033345	 2.7670	 2.5	 3.5
0.0033345	 1.7583	 3.0	 3.5
0.0033345	 3.6936	 3.0	 4.0
0.0033345	 0.7609	 3.5	 4.0
0.0033345	 4.3845	 3.5	 4.5
0.0033345	 0.0520	 3.5	 5.0
0.0033345	 4.2635	 4.0	 5.0
0.0033345	 0.6895	 4.0	 5.5
0.0033345	 3.5578	 4.5	 5.5
0.0033345	 1.1606	 4.5	 6.0
0.0033345	 3.0194	 5.0	 6.0
0.0033345	 1.4736	 5.0	 6.5
0.0033345	 2.6399	 5.5	 6.5
0.0033345	 1.6368	 5.5	 7.0
0.0033345	 2.4110	 6.0	 7.0
0.0033345	 1.6581	 6.0	 7.5
0.0033345	 2.3249	 6.5	 7.5
0.0033345	 1.5448	 6.5	 8.0
0.0033345	 2.3742	 7.0	 8.0
0.0033345	 1.3043	 7.0	 8.5
0.0033345	 2.5514	 7.5	 8.5
0.0033345	 0.9436	 7.5	 9.0
0.0033345	 2.8497	 8.0	 9.0
0.0033345	 0.4692	 8.0	 9.5
0.0033345	 3.1501	 8.5	 9.5
0.0033345	 0.1123	 9.0	 9.5
0.0033345	 2.8758	 9.0	 10.0
0.0033345	 0.7949	 9.5	 10.0
0.0033345	 2.0379	 9.5	 10.5
0.0033345	 1.5727	 10.0	 10.5
0.0033345	 1.1113	 10.0	 11.0
0.0033345	 2.4400	 10.5	 11.0
0.0033345	 0.1013	 10.5	 11.5
0.0033345	 2.4046	 11.0	 11.5
0.0033345	 1.2868	 11.5	 12.0
