Strike	Nominal	Expiry	Mat
0.00819	 3.0667	 0.5	 1.0
0.00819	 2.8059	 0.5	 1.5
0.00819	 0.2262	 1.0	 1.5
0.00819	 2.9978	 1.0	 2.0
0.00819	 2.9639	 1.0	 2.5
0.00819	 2.0351	 1.0	 3.0
0.00819	 0.8952	 1.5	 3.0
0.00819	 2.8971	 1.5	 3.5
0.00819	 2.8642	 1.5	 4.0
0.00819	 0.8755	 1.5	 4.5
0.00819	 1.9561	 2.0	 4.5
0.00819	 2.7994	 2.0	 5.0
0.00819	 2.1409	 2.0	 5.5
0.00819	 0.6265	 2.5	 5.5
0.00819	 2.7359	 2.5	 6.0
0.00819	 2.7046	 2.5	 6.5
0.00819	 0.2451	 2.5	 7.0
0.00819	 2.4286	 3.0	 7.0
0.00819	 2.6431	 3.0	 7.5
0.00819	 0.7034	 3.0	 8.0
0.00819	 1.9094	 3.5	 8.0
0.00819	 2.5828	 3.5	 8.5
0.00819	 0.7894	 3.5	 9.0
0.00819	 1.7637	 4.0	 9.0
0.00819	 2.5237	 4.0	 9.5
0.00819	 0.5408	 4.0	 10.0
0.00819	 1.9539	 4.5	 10.0
0.00819	 2.4579	 4.5	 10.5
0.00819	 0.0080	 5.0	 10.5
0.00819	 2.4374	 5.0	 11.0
0.00819	 1.5840	 5.0	 11.5
0.00819	 0.8252	 5.5	 11.5
0.00819	 2.3813	 5.5	 12.0
0.00819	 0.4719	 5.5	 12.5
0.00819	 1.8818	 6.0	 12.5
0.00819	 1.4744	 6.0	 13.0
0.00819	 0.8519	 6.5	 13.0
0.00819	 2.2087	 6.5	 13.5
0.00819	 0.0906	 7.0	 13.5
0.00819	 2.2725	 7.0	 14.0
0.00819	 0.4264	 7.0	 14.5
0.00819	 1.8195	 7.5	 14.5
0.00819	 0.7214	 7.5	 15.0
0.00819	 1.4984	 8.0	 15.0
0.00819	 0.8147	 8.0	 15.5
0.00819	 1.3791	 8.5	 15.5
0.00819	 0.7252	 8.5	 16.0
0.00819	 1.4429	 9.0	 16.0
0.00819	 0.4701	 9.0	 16.5
0.00819	 1.6725	 9.5	 16.5
0.00819	 0.0654	 9.5	 17.0
0.00819	 1.5776	 10.0	 17.0
0.00819	 0.4745	 10.5	 17.0
0.00819	 0.9565	 10.5	 17.5
0.00819	 1.1361	 11.0	 17.5
0.00819	 0.1608	 11.0	 18.0
0.00819	 1.1742	 11.5	 18.0
0.00819	 0.7329	 12.0	 18.0
0.00819	 0.3292	 12.0	 18.5
0.00819	 0.9598	 12.5	 18.5
0.00819	 0.7545	 13.0	 18.5
0.00819	 0.1119	 13.0	 19.0
0.00819	 0.7811	 13.5	 19.0
0.00819	 0.7034	 14.0	 19.0
0.00819	 0.4229	 14.5	 19.0
0.00819	 0.2096	 14.5	 19.5
0.00819	 0.5679	 15.0	 19.5
0.00819	 0.5092	 15.5	 19.5
0.00819	 0.4557	 16.0	 19.5
0.00819	 0.2531	 16.5	 19.5
0.00819	 0.1540	 16.5	 20.0
0.00819	 0.3629	 17.0	 20.0
0.00819	 0.3228	 17.5	 20.0
0.00819	 0.2864	 18.0	 20.0
0.00819	 0.2534	 18.5	 20.0
0.00819	 0.2236	 19.0	 20.0
0.00819	 0.1966	 19.5	 20.0
