Strike	Nominal	Expiry	Mat
0.01314894645966258	 1.9779	 0.5	 1.0
0.01314894645966258	 2.0590	 1.0	 1.5
0.01314894645966258	 1.7738	 1.0	 2.0
0.01314894645966258	 0.2680	 1.5	 2.0
0.01314894645966258	 2.0247	 1.5	 2.5
0.01314894645966258	 1.5026	 1.5	 3.0
0.01314894645966258	 0.5052	 2.0	 3.0
0.01314894645966258	 1.9910	 2.0	 3.5
0.01314894645966258	 1.1673	 2.0	 4.0
0.01314894645966258	 0.8072	 2.5	 4.0
0.01314894645966258	 1.9581	 2.5	 4.5
0.01314894645966258	 0.7708	 2.5	 5.0
0.01314894645966258	 1.1711	 3.0	 5.0
0.01314894645966258	 1.9259	 3.0	 5.5
0.01314894645966258	 0.3158	 3.0	 6.0
0.01314894645966258	 1.5943	 3.5	 6.0
0.01314894645966258	 1.6992	 3.5	 6.5
0.01314894645966258	 0.1952	 4.0	 6.5
0.01314894645966258	 1.8788	 4.0	 7.0
0.01314894645966258	 1.1040	 4.0	 7.5
0.01314894645966258	 0.7595	 4.5	 7.5
0.01314894645966258	 1.8483	 4.5	 8.0
0.01314894645966258	 0.4585	 4.5	 8.5
0.01314894645966258	 1.3748	 5.0	 8.5
0.01314894645966258	 1.5834	 5.0	 9.0
0.01314894645966258	 0.2350	 5.5	 9.0
0.01314894645966258	 1.8037	 5.5	 9.5
0.01314894645966258	 0.8150	 5.5	 10.0
0.01314894645966258	 0.9741	 6.0	 10.0
0.01314894645966258	 1.7747	 6.0	 10.5
0.01314894645966258	 0.0036	 6.0	 11.0
0.01314894645966258	 1.7568	 6.5	 11.0
0.01314894645966258	 0.8978	 6.5	 11.5
0.01314894645966258	 0.8486	 7.0	 11.5
0.01314894645966258	 1.7114	 7.0	 12.0
0.01314894645966258	 0.0210	 7.5	 12.0
0.01314894645966258	 1.7187	 7.5	 12.5
0.01314894645966258	 0.7287	 7.5	 13.0
0.01314894645966258	 0.9763	 8.0	 13.0
0.01314894645966258	 1.4036	 8.0	 13.5
0.01314894645966258	 0.2879	 8.5	 13.5
0.01314894645966258	 1.6782	 8.5	 14.0
0.01314894645966258	 0.3281	 8.5	 14.5
0.01314894645966258	 1.3369	 9.0	 14.5
0.01314894645966258	 0.8746	 9.0	 15.0
0.01314894645966258	 0.7773	 9.5	 15.0
0.01314894645966258	 1.3540	 9.5	 15.5
0.01314894645966258	 0.2850	 10.0	 15.5
0.01314894645966258	 1.6263	 10.0	 16.0
0.01314894645966258	 0.1426	 10.0	 16.5
0.01314894645966258	 1.4710	 10.5	 16.5
0.01314894645966258	 0.5080	 10.5	 17.0
0.01314894645966258	 1.0931	 11.0	 17.0
