Strike	Nominal	Expiry	Mat
-0.00459	 6.0324	 0.5	 1.0
-0.00459	 2.4976	 0.5	 1.5
-0.00459	 3.4004	 1.0	 1.5
-0.00459	 5.7660	 1.0	 2.0
-0.00459	 3.5736	 1.0	 2.5
-0.00459	 2.0628	 1.5	 2.5
-0.00459	 5.5092	 1.5	 3.0
-0.00459	 3.4557	 1.5	 3.5
-0.00459	 1.9284	 2.0	 3.5
-0.00459	 5.2615	 2.0	 4.0
-0.00459	 2.3422	 2.0	 4.5
-0.00459	 2.7988	 2.5	 4.5
-0.00459	 5.0227	 2.5	 5.0
-0.00459	 0.4056	 2.5	 5.5
-0.00459	 4.5011	 3.0	 5.5
-0.00459	 2.5881	 3.0	 6.0
-0.00459	 2.2045	 3.5	 6.0
-0.00459	 3.8934	 3.5	 6.5
-0.00459	 0.7873	 4.0	 6.5
-0.00459	 4.4478	 4.0	 7.0
-0.00459	 0.1230	 4.5	 7.0
-0.00459	 4.3619	 4.5	 7.5
-0.00459	 0.1010	 5.0	 7.5
-0.00459	 3.7324	 5.0	 8.0
-0.00459	 0.6247	 5.5	 8.0
-0.00459	 2.6435	 5.5	 8.5
-0.00459	 1.6097	 6.0	 8.5
-0.00459	 1.1687	 6.0	 9.0
-0.00459	 2.3546	 6.5	 9.0
-0.00459	 0.6279	 7.0	 9.0
-0.00459	 1.3605	 7.0	 9.5
-0.00459	 1.6723	 7.5	 9.5
-0.00459	 1.0183	 8.0	 9.5
-0.00459	 0.3819	 8.0	 10.0
-0.00459	 1.1661	 8.5	 10.0
-0.00459	 0.9652	 9.0	 10.0
-0.00459	 0.7933	 9.5	 10.0
