Strike	Nominal	Expiry	Mat
-0.001105	 1.8989	 0.5	 1.0
-0.001105	 3.5241	 1.0	 1.5
-0.001105	 4.8901	 1.5	 2.0
-0.001105	 5.5506	 2.0	 2.5
-0.001105	 0.4603	 2.0	 3.0
-0.001105	 4.9818	 2.5	 3.0
-0.001105	 1.4580	 2.5	 3.5
-0.001105	 3.8772	 3.0	 3.5
-0.001105	 2.2352	 3.0	 4.0
-0.001105	 2.9947	 3.5	 4.0
-0.001105	 2.8042	 3.5	 4.5
-0.001105	 2.3220	 4.0	 4.5
-0.001105	 3.1769	 4.0	 5.0
-0.001105	 1.8474	 4.5	 5.0
-0.001105	 3.3645	 4.5	 5.5
-0.001105	 1.5593	 5.0	 5.5
-0.001105	 3.3779	 5.0	 6.0
-0.001105	 1.4470	 5.5	 6.0
-0.001105	 3.2275	 5.5	 6.5
-0.001105	 1.5001	 6.0	 6.5
-0.001105	 2.9230	 6.0	 7.0
-0.001105	 1.7088	 6.5	 7.0
-0.001105	 2.4741	 6.5	 7.5
-0.001105	 2.0634	 7.0	 7.5
-0.001105	 1.8898	 7.0	 8.0
-0.001105	 2.5549	 7.5	 8.0
-0.001105	 1.1786	 7.5	 8.5
-0.001105	 3.1746	 8.0	 8.5
-0.001105	 0.3490	 8.0	 9.0
-0.001105	 3.3230	 8.5	 9.0
-0.001105	 2.5402	 9.0	 9.5
-0.001105	 1.3139	 9.5	 10.0
