Strike	Nominal	Expiry	Mat
0.00301	 1.9529	 0.5	 1.0
0.00301	 3.2339	 1.0	 1.5
0.00301	 0.5011	 1.0	 2.0
0.00301	 2.6844	 1.5	 2.0
0.00301	 2.1686	 1.5	 2.5
0.00301	 0.9690	 2.0	 2.5
0.00301	 3.0902	 2.0	 3.0
0.00301	 0.5896	 2.0	 3.5
0.00301	 2.4540	 2.5	 3.5
0.00301	 1.9984	 2.5	 4.0
0.00301	 0.9991	 3.0	 4.0
0.00301	 2.9518	 3.0	 4.5
0.00301	 0.3124	 3.0	 5.0
0.00301	 2.5945	 3.5	 5.0
0.00301	 1.4870	 3.5	 5.5
0.00301	 1.3754	 4.0	 5.5
0.00301	 2.5311	 4.0	 6.0
0.00301	 0.2875	 4.5	 6.0
0.00301	 2.7752	 4.5	 6.5
0.00301	 0.6756	 4.5	 7.0
0.00301	 2.0568	 5.0	 7.0
0.00301	 1.5196	 5.0	 7.5
0.00301	 1.1705	 5.5	 7.5
0.00301	 2.2502	 5.5	 8.0
0.00301	 0.3981	 6.0	 8.0
0.00301	 2.6072	 6.0	 8.5
0.00301	 0.2658	 6.0	 9.0
0.00301	 2.3006	 6.5	 9.0
0.00301	 0.8266	 6.5	 9.5
0.00301	 1.6997	 7.0	 9.5
0.00301	 1.2892	 7.0	 10.0
0.00301	 1.1974	 7.5	 10.0
0.00301	 1.6585	 7.5	 10.5
0.00301	 0.7889	 8.0	 10.5
0.00301	 1.9391	 8.0	 11.0
0.00301	 0.4695	 8.5	 11.0
0.00301	 2.1357	 8.5	 11.5
0.00301	 0.2348	 9.0	 11.5
0.00301	 2.2524	 9.0	 12.0
0.00301	 0.0804	 9.5	 12.0
0.00301	 2.2934	 9.5	 12.5
0.00301	 0.0021	 10.0	 12.5
0.00301	 2.2587	 10.0	 13.0
0.00301	 0.0039	 10.0	 13.5
0.00301	 2.1601	 10.5	 13.5
0.00301	 0.0584	 11.0	 13.5
0.00301	 2.0012	 11.0	 14.0
0.00301	 0.1854	 11.5	 14.0
0.00301	 1.7776	 11.5	 14.5
0.00301	 0.3735	 12.0	 14.5
0.00301	 1.4967	 12.0	 15.0
0.00301	 0.6194	 12.5	 15.0
0.00301	 1.1618	 12.5	 15.5
0.00301	 0.9199	 13.0	 15.5
0.00301	 0.7759	 13.0	 16.0
0.00301	 1.2717	 13.5	 16.0
0.00301	 0.3421	 13.5	 16.5
0.00301	 1.5350	 14.0	 16.5
0.00301	 0.1369	 14.5	 16.5
0.00301	 1.3226	 14.5	 17.0
0.00301	 0.6581	 15.0	 17.0
0.00301	 0.7289	 15.0	 17.5
0.00301	 1.2191	 15.5	 17.5
0.00301	 0.0984	 15.5	 18.0
0.00301	 1.2508	 16.0	 18.0
0.00301	 0.5664	 16.5	 18.0
0.00301	 0.6204	 16.5	 18.5
0.00301	 1.1255	 17.0	 18.5
0.00301	 0.1377	 17.5	 18.5
0.00301	 0.9290	 17.5	 19.0
0.00301	 0.9231	 18.0	 19.0
0.00301	 0.0873	 18.0	 19.5
0.00301	 0.9564	 18.5	 19.5
0.00301	 0.7772	 19.0	 19.5
0.00301	 0.1274	 19.0	 20.0
0.00301	 0.8551	 19.5	 20.0
