Strike	Nominal	Expiry	Mat
-0.0036758333333333335	 4.3870	 0.5	 1.0
-0.0036758333333333335	 4.2963	 0.5	 1.5
-0.0036758333333333335	 0.0004	 0.5	 2.0
-0.0036758333333333335	 4.2068	 1.0	 2.0
-0.0036758333333333335	 4.1196	 1.0	 2.5
-0.0036758333333333335	 3.1935	 1.0	 3.0
-0.0036758333333333335	 0.8399	 1.5	 3.0
-0.0036758333333333335	 3.9488	 1.5	 3.5
-0.0036758333333333335	 3.8656	 1.5	 4.0
-0.0036758333333333335	 1.4205	 1.5	 4.5
-0.0036758333333333335	 2.3633	 2.0	 4.5
-0.0036758333333333335	 3.7035	 2.0	 5.0
-0.0036758333333333335	 2.7378	 2.0	 5.5
-0.0036758333333333335	 0.8867	 2.5	 5.5
-0.0036758333333333335	 3.5469	 2.5	 6.0
-0.0036758333333333335	 3.2550	 2.5	 6.5
-0.0036758333333333335	 0.2157	 3.0	 6.5
-0.0036758333333333335	 3.3957	 3.0	 7.0
-0.0036758333333333335	 3.0971	 3.0	 7.5
-0.0036758333333333335	 0.2250	 3.5	 7.5
-0.0036758333333333335	 3.2497	 3.5	 8.0
-0.0036758333333333335	 2.3736	 3.5	 8.5
-0.0036758333333333335	 0.8050	 4.0	 8.5
-0.0036758333333333335	 3.1087	 4.0	 9.0
-0.0036758333333333335	 1.1799	 4.0	 9.5
-0.0036758333333333335	 1.8602	 4.5	 9.5
-0.0036758333333333335	 2.5717	 4.5	 10.0
-0.0036758333333333335	 0.4009	 5.0	 10.0
-0.0036758333333333335	 2.9063	 5.0	 10.5
-0.0036758333333333335	 0.5450	 5.0	 11.0
-0.0036758333333333335	 2.2962	 5.5	 11.0
-0.0036758333333333335	 1.0482	 5.5	 11.5
-0.0036758333333333335	 1.7290	 6.0	 11.5
-0.0036758333333333335	 1.1712	 6.0	 12.0
-0.0036758333333333335	 1.5431	 6.5	 12.0
-0.0036758333333333335	 0.9686	 6.5	 12.5
-0.0036758333333333335	 1.6840	 7.0	 12.5
-0.0036758333333333335	 0.4882	 7.0	 13.0
-0.0036758333333333335	 1.8758	 7.5	 13.0
-0.0036758333333333335	 0.2279	 8.0	 13.0
-0.0036758333333333335	 1.3894	 8.0	 13.5
-0.0036758333333333335	 1.1430	 8.5	 13.5
-0.0036758333333333335	 0.2489	 8.5	 14.0
-0.0036758333333333335	 1.1956	 9.0	 14.0
-0.0036758333333333335	 1.0248	 9.5	 14.0
-0.0036758333333333335	 0.0045	 10.0	 14.0
-0.0036758333333333335	 0.8719	 10.0	 14.5
-0.0036758333333333335	 0.7477	 10.5	 14.5
-0.0036758333333333335	 0.6360	 11.0	 14.5
-0.0036758333333333335	 0.1607	 11.5	 14.5
-0.0036758333333333335	 0.3786	 11.5	 15.0
-0.0036758333333333335	 0.4557	 12.0	 15.0
-0.0036758333333333335	 0.3835	 12.5	 15.0
-0.0036758333333333335	 0.3213	 13.0	 15.0
-0.0036758333333333335	 0.2678	 13.5	 15.0
-0.0036758333333333335	 0.2218	 14.0	 15.0
-0.0036758333333333335	 0.1824	 14.5	 15.0
