Strike	Nominal	Expiry	Mat
0.004451	 3.8417	 0.5	 1.0
0.004451	 4.7764	 1.0	 1.5
0.004451	 2.3680	 1.0	 2.0
0.004451	 2.3389	 1.5	 2.0
0.004451	 4.6384	 1.5	 2.5
0.004451	 0.6005	 1.5	 3.0
0.004451	 3.9701	 2.0	 3.0
0.004451	 3.0721	 2.0	 3.5
0.004451	 1.4315	 2.5	 3.5
0.004451	 4.4373	 2.5	 4.0
0.004451	 0.6718	 2.5	 4.5
0.004451	 3.7001	 3.0	 4.5
0.004451	 2.3708	 3.0	 5.0
0.004451	 1.9364	 3.5	 5.0
0.004451	 3.6947	 3.5	 5.5
0.004451	 0.5485	 4.0	 5.5
0.004451	 4.1801	 4.0	 6.0
0.004451	 0.4910	 4.0	 6.5
0.004451	 3.6267	 4.5	 6.5
0.004451	 1.2081	 4.5	 7.0
0.004451	 2.8480	 5.0	 7.0
0.004451	 1.6267	 5.0	 7.5
0.004451	 2.3684	 5.5	 7.5
0.004451	 1.7697	 5.5	 8.0
0.004451	 2.1652	 6.0	 8.0
0.004451	 1.6583	 6.0	 8.5
0.004451	 2.2171	 6.5	 8.5
0.004451	 1.3124	 6.5	 9.0
0.004451	 2.5042	 7.0	 9.0
0.004451	 0.7508	 7.0	 9.5
0.004451	 2.9987	 7.5	 9.5
0.004451	 0.0091	 8.0	 9.5
0.004451	 2.7503	 8.0	 10.0
0.004451	 0.9508	 8.5	 10.0
0.004451	 1.5854	 8.5	 10.5
0.004451	 2.0590	 9.0	 10.5
0.004451	 0.2691	 9.0	 11.0
0.004451	 2.1341	 9.5	 11.0
0.004451	 1.1852	 10.0	 11.0
0.004451	 0.7682	 10.0	 11.5
0.004451	 1.7851	 10.5	 11.5
0.004451	 0.9798	 11.0	 11.5
0.004451	 0.6486	 11.0	 12.0
0.004451	 1.4826	 11.5	 12.0
