Strike	Nominal	Expiry	Mat
-0.001105	 0.9495	 0.5	 1.0
-0.001105	 1.7710	 1.0	 1.5
-0.001105	 2.4700	 1.5	 2.0
-0.001105	 3.0515	 2.0	 2.5
-0.001105	 3.5204	 2.5	 3.0
-0.001105	 3.8817	 3.0	 3.5
-0.001105	 4.1400	 3.5	 4.0
-0.001105	 4.2998	 4.0	 4.5
-0.001105	 4.3655	 4.5	 5.0
-0.001105	 4.3413	 5.0	 5.5
-0.001105	 4.2314	 5.5	 6.0
-0.001105	 4.0398	 6.0	 6.5
-0.001105	 3.7702	 6.5	 7.0
-0.001105	 3.4264	 7.0	 7.5
-0.001105	 3.0121	 7.5	 8.0
-0.001105	 2.5307	 8.0	 8.5
-0.001105	 1.9855	 8.5	 9.0
-0.001105	 1.3800	 9.0	 9.5
-0.001105	 0.7171	 9.5	 10.0
