Strike	Nominal	Expiry	Mat
0.0098585	 2.5157	 0.5	 1.0
0.0098585	 1.4220	 0.5	 1.5
0.0098585	 1.0682	 1.0	 1.5
0.0098585	 2.4649	 1.0	 2.0
0.0098585	 2.4399	 1.0	 2.5
0.0098585	 0.1222	 1.0	 3.0
0.0098585	 2.2929	 1.5	 3.0
0.0098585	 2.3906	 1.5	 3.5
0.0098585	 1.0492	 1.5	 4.0
0.0098585	 1.3171	 2.0	 4.0
0.0098585	 2.3423	 2.0	 4.5
0.0098585	 1.7314	 2.0	 5.0
0.0098585	 0.5871	 2.5	 5.0
0.0098585	 2.2949	 2.5	 5.5
0.0098585	 2.1861	 2.5	 6.0
0.0098585	 0.0855	 3.0	 6.0
0.0098585	 2.2485	 3.0	 6.5
0.0098585	 2.2257	 3.0	 7.0
0.0098585	 0.2041	 3.0	 7.5
0.0098585	 1.9990	 3.5	 7.5
0.0098585	 2.1807	 3.5	 8.0
0.0098585	 0.2972	 3.5	 8.5
0.0098585	 1.8613	 4.0	 8.5
0.0098585	 2.1365	 4.0	 9.0
0.0098585	 0.2082	 4.0	 9.5
0.0098585	 1.9066	 4.5	 9.5
0.0098585	 2.0443	 4.5	 10.0
0.0098585	 0.0490	 5.0	 10.0
0.0098585	 2.0720	 5.0	 10.5
0.0098585	 1.5892	 5.0	 11.0
0.0098585	 0.4617	 5.5	 11.0
0.0098585	 2.0300	 5.5	 11.5
0.0098585	 0.9915	 5.5	 12.0
0.0098585	 1.0178	 6.0	 12.0
0.0098585	 1.9889	 6.0	 12.5
0.0098585	 0.2627	 6.0	 13.0
0.0098585	 1.7059	 6.5	 13.0
0.0098585	 1.3619	 6.5	 13.5
0.0098585	 0.5866	 7.0	 13.5
0.0098585	 1.9287	 7.0	 14.0
0.0098585	 0.3626	 7.0	 14.5
0.0098585	 1.5465	 7.5	 14.5
0.0098585	 1.1525	 7.5	 15.0
0.0098585	 0.7371	 8.0	 15.0
0.0098585	 1.7933	 8.0	 15.5
0.0098585	 0.0771	 8.5	 15.5
0.0098585	 1.8513	 8.5	 16.0
0.0098585	 0.4433	 8.5	 16.5
0.0098585	 1.3891	 9.0	 16.5
0.0098585	 0.8330	 9.0	 17.0
0.0098585	 0.9807	 9.5	 17.0
0.0098585	 1.1005	 9.5	 17.5
0.0098585	 0.6946	 10.0	 17.5
0.0098585	 1.2541	 10.0	 18.0
0.0098585	 0.5228	 10.5	 18.0
0.0098585	 1.3012	 10.5	 18.5
0.0098585	 0.4576	 11.0	 18.5
0.0098585	 1.2490	 11.0	 19.0
0.0098585	 0.4918	 11.5	 19.0
0.0098585	 1.1043	 11.5	 19.5
0.0098585	 0.6187	 12.0	 19.5
0.0098585	 0.8734	 12.0	 20.0
0.0098585	 0.8320	 12.5	 20.0
0.0098585	 0.5624	 12.5	 20.5
0.0098585	 1.1256	 13.0	 20.5
0.0098585	 0.1768	 13.0	 21.0
0.0098585	 1.2160	 13.5	 21.0
0.0098585	 0.2779	 14.0	 21.0
0.0098585	 0.8569	 14.0	 21.5
0.0098585	 0.7968	 14.5	 21.5
0.0098585	 0.2617	 14.5	 22.0
0.0098585	 0.9867	 15.0	 22.0
0.0098585	 0.3884	 15.5	 22.0
0.0098585	 0.5309	 15.5	 22.5
0.0098585	 0.8560	 16.0	 22.5
0.0098585	 0.2331	 16.5	 22.5
0.0098585	 0.5635	 16.5	 23.0
0.0098585	 0.7408	 17.0	 23.0
0.0098585	 0.2991	 17.5	 23.0
0.0098585	 0.3894	 17.5	 23.5
0.0098585	 0.6394	 18.0	 23.5
0.0098585	 0.5583	 18.5	 23.5
0.0098585	 0.0351	 18.5	 24.0
0.0098585	 0.5502	 19.0	 24.0
0.0098585	 0.5097	 19.5	 24.0
0.0098585	 0.4718	 20.0	 24.0
0.0098585	 0.0039	 20.5	 24.0
0.0098585	 0.4324	 20.5	 24.5
0.0098585	 0.4031	 21.0	 24.5
0.0098585	 0.3719	 21.5	 24.5
0.0098585	 0.3428	 22.0	 24.5
0.0098585	 0.0045	 22.5	 24.5
0.0098585	 0.3111	 22.5	 25.0
0.0098585	 0.2901	 23.0	 25.0
0.0098585	 0.2663	 23.5	 25.0
0.0098585	 0.2441	 24.0	 25.0
0.0098585	 0.2233	 24.5	 25.0
