Strike	Nominal	Expiry	Mat
0.010000837414414043	 5.4407	 0.5	 1.0
0.010000837414414043	 3.1506	 0.5	 1.5
0.010000837414414043	 2.2352	 1.0	 1.5
0.010000837414414043	 5.3315	 1.0	 2.0
0.010000837414414043	 4.7399	 1.0	 2.5
0.010000837414414043	 0.5378	 1.5	 2.5
0.010000837414414043	 5.2245	 1.5	 3.0
0.010000837414414043	 4.9755	 1.5	 3.5
0.010000837414414043	 0.1963	 2.0	 3.5
0.010000837414414043	 5.1197	 2.0	 4.0
0.010000837414414043	 4.0408	 2.0	 4.5
0.010000837414414043	 1.0272	 2.5	 4.5
0.010000837414414043	 5.0169	 2.5	 5.0
0.010000837414414043	 2.0976	 2.5	 5.5
0.010000837414414043	 2.8687	 3.0	 5.5
0.010000837414414043	 4.2049	 3.0	 6.0
0.010000837414414043	 0.7113	 3.5	 6.0
0.010000837414414043	 4.8666	 3.5	 6.5
0.010000837414414043	 0.5576	 3.5	 7.0
0.010000837414414043	 4.2599	 4.0	 7.0
0.010000837414414043	 1.0522	 4.0	 7.5
0.010000837414414043	 3.7167	 4.5	 7.5
0.010000837414414043	 0.8734	 4.5	 8.0
0.010000837414414043	 3.8473	 5.0	 8.0
0.010000837414414043	 0.1104	 5.0	 8.5
0.010000837414414043	 3.4044	 5.5	 8.5
0.010000837414414043	 1.1583	 6.0	 8.5
0.010000837414414043	 1.7624	 6.0	 9.0
0.010000837414414043	 2.4984	 6.5	 9.0
0.010000837414414043	 0.3651	 7.0	 9.0
0.010000837414414043	 1.7650	 7.0	 9.5
0.010000837414414043	 1.8095	 7.5	 9.5
0.010000837414414043	 1.0046	 8.0	 9.5
0.010000837414414043	 0.5262	 8.0	 10.0
0.010000837414414043	 1.2888	 8.5	 10.0
0.010000837414414043	 1.0791	 9.0	 10.0
0.010000837414414043	 0.8977	 9.5	 10.0
